x,t=0.1s,t=30000000.0s
1.002004008016032209e-08,7.254640670952606925e+19,1.431154254564233760e+17
0.000000000000000000e+00,1.846853570206298047e+13,7.186674592494961619e+07
2.004008016032064418e-08,1.450748705353014804e+20,2.862308498360149440e+17
1.002004008016032209e-08,7.254640670952605286e+19,1.431154254564233280e+17
3.006012024048096958e-08,2.175854149184802324e+20,4.293462730680773760e+17
2.004008016032064418e-08,1.450748705353015132e+20,2.862308498360148480e+17
4.008016032064128836e-08,2.900780448232174715e+20,5.724616950100468480e+17
3.006012024048096958e-08,2.175854149184802652e+20,4.293462730680773120e+17
5.010020040080160715e-08,3.625527652137895199e+20,7.155771155193594880e+17
4.008016032064128836e-08,2.900780448232174715e+20,5.724616950100468480e+17
6.012024048096193916e-08,4.350095810522941358e+20,8.586925344534516480e+17
5.010020040080160715e-08,3.625527652137894543e+20,7.155771155193593600e+17
7.014028056112225794e-08,5.074484972992680428e+20,1.001807951669759104e+18
6.012024048096193916e-08,4.350095810522940047e+20,8.586925344534513920e+17
8.016032064128257673e-08,5.798695189135224996e+20,1.144923367025718784e+18
7.014028056112225794e-08,5.074484972992679772e+20,1.001807951669759104e+18
9.018036072144289551e-08,6.522726508521882911e+20,1.288038780378766080e+18
8.016032064128257673e-08,5.798695189135224996e+20,1.144923367025718912e+18
1.002004008016032143e-07,7.246578980707046523e+20,1.431154191586338816e+18
9.018036072144289551e-08,6.522726508521881600e+20,1.288038780378766336e+18
1.102204408817635463e-07,7.970252655228233974e+20,1.574269600505872384e+18
1.002004008016032143e-07,7.246578980707047834e+20,1.431154191586338304e+18
1.202404809619238783e-07,8.693747581606082642e+20,1.717385006994803456e+18
1.102204408817635463e-07,7.970252655228232663e+20,1.574269600505871872e+18
1.302605210420841839e-07,9.417063809344360940e+20,1.860500410910567936e+18
1.202404809619238783e-07,8.693747581606082642e+20,1.717385006994803456e+18
1.402805611222445159e-07,1.014020138792998797e+21,2.003615812110605056e+18
1.302605210420841839e-07,9.417063809344359629e+20,1.860500410910567936e+18
1.503006012024048214e-07,1.086316036683302044e+21,2.146731210452348160e+18
1.402805611222445159e-07,1.014020138792998535e+21,2.003615812110605056e+18
1.603206412825651535e-07,1.158594079550666703e+21,2.289846605793236224e+18
1.503006012024048214e-07,1.086316036683301388e+21,2.146731210452348416e+18
1.703406813627254855e-07,1.230854272338732253e+21,2.432961997990706176e+18
1.603206412825651535e-07,1.158594079550666703e+21,2.289846605793236224e+18
1.803607214428857910e-07,1.303096619989452980e+21,2.576077386902192128e+18
1.703406813627254855e-07,1.230854272338732253e+21,2.432961997990706176e+18
1.903807615230461230e-07,1.375321127443102171e+21,2.719192772385136640e+18
1.803607214428857910e-07,1.303096619989452456e+21,2.576077386902191104e+18
2.004008016032064286e-07,1.447527799638270935e+21,2.862308154296968704e+18
1.903807615230461230e-07,1.375321127443101385e+21,2.719192772385134592e+18
2.104208416833667606e-07,1.519716641511870824e+21,3.005423532495129600e+18
2.004008016032064286e-07,1.447527799638270149e+21,2.862308154296969728e+18
2.204408817635270926e-07,1.591887657999132262e+21,3.148538906837059584e+18
2.104208416833667606e-07,1.519716641511870562e+21,3.005423532495130624e+18
2.304609218436873982e-07,1.664040854033609785e+21,3.291654277180192768e+18
2.204408817635270926e-07,1.591887657999132262e+21,3.148538906837059072e+18
2.404809619238477567e-07,1.736176234547175227e+21,3.434769643381964800e+18
2.304609218436873982e-07,1.664040854033609261e+21,3.291654277180191744e+18
2.505010020040080622e-07,1.808293804470025847e+21,3.577885005299812352e+18
2.404809619238477567e-07,1.736176234547174703e+21,3.434769643381964288e+18
2.605210420841683677e-07,1.880393568730681442e+21,3.721000362791177728e+18
2.505010020040080622e-07,1.808293804470025847e+21,3.577885005299813376e+18
2.705410821643286733e-07,1.952475532255986188e+21,3.864115715713492992e+18
2.605210420841683677e-07,1.880393568730681442e+21,3.721000362791179264e+18
2.805611222444890318e-07,2.024539699971108635e+21,4.007231063924202496e+18
2.705410821643286733e-07,1.952475532255986450e+21,3.864115715713494528e+18
2.905811623246493373e-07,2.096586076799542755e+21,4.150346407280734208e+18
2.805611222444890318e-07,2.024539699971108635e+21,4.007231063924201472e+18
3.006012024048096429e-07,2.168614667663109784e+21,4.293461745640532480e+18
2.905811623246493373e-07,2.096586076799542755e+21,4.150346407280734720e+18
3.106212424849700014e-07,2.240625477481957425e+21,4.436577078861033984e+18
3.006012024048096429e-07,2.168614667663109784e+21,4.293461745640533504e+18
3.206412825651303069e-07,2.312618511174559859e+21,4.579692406799672832e+18
3.106212424849700014e-07,2.240625477481957163e+21,4.436577078861033984e+18
3.306613226452906125e-07,2.384593773657724551e+21,4.722807729313891328e+18
3.206412825651303069e-07,2.312618511174559072e+21,4.579692406799674368e+18
3.406813627254509709e-07,2.456551269846581510e+21,4.865923046261130240e+18
3.306613226452906125e-07,2.384593773657722454e+21,4.722807729313890304e+18
3.507014028056112765e-07,2.528491004654596391e+21,5.009038357498813440e+18
3.406813627254509709e-07,2.456551269846580462e+21,4.865923046261126144e+18
3.607214428857715820e-07,2.600412982993561846e+21,5.152153662884392960e+18
3.507014028056112765e-07,2.528491004654596391e+21,5.009038357498813440e+18
3.707414829659319405e-07,2.672317209773608534e+21,5.295268962275298304e+18
3.607214428857715820e-07,2.600412982993561846e+21,5.152153662884392960e+18
3.807615230460922461e-07,2.744203689903193588e+21,5.438384255528975360e+18
3.707414829659319405e-07,2.672317209773608534e+21,5.295268962275298304e+18
3.907815631262525516e-07,2.816072428289106379e+21,5.581499542502856704e+18
3.807615230460922461e-07,2.744203689903193588e+21,5.438384255528972288e+18
4.008016032064128572e-07,2.887923429836480053e+21,5.724614823054377984e+18
3.907815631262525516e-07,2.816072428289106379e+21,5.581499542502853632e+18
4.108216432865732157e-07,2.959756699448754307e+21,5.867730097040985088e+18
4.008016032064128572e-07,2.887923429836480053e+21,5.724614823054377984e+18
4.208416833667335212e-07,3.031572242027809604e+21,6.010845364320109568e+18
4.108216432865732157e-07,2.959756699448752734e+21,5.867730097040985088e+18
4.308617234468938267e-07,3.103370062473451799e+21,6.153960624749193216e+18
