x,t=0.1s,t=30000000.0s
1.002004008016032209e-08,8.011740817767986627e+21,1.580565721413260493e+19
0.000000000000000000e+00,6.228241518992028800e+16,2.283049826141356506e+11
2.004008016032064418e-08,1.602076074574302360e+22,3.161131144455655424e+19
1.002004008016032209e-08,8.011740817767986627e+21,1.580565721413259469e+19
3.006012024048096958e-08,2.402712328313931144e+22,4.741696290383327232e+19
2.004008016032064418e-08,1.602076074574302780e+22,3.161131144455653786e+19
4.008016032064128836e-08,3.203082961842743332e+22,6.322261157621918925e+19
3.006012024048096958e-08,2.402712328313929885e+22,4.741696290383328051e+19
5.010020040080160715e-08,4.003188094671778952e+22,7.902825744597078835e+19
4.008016032064128836e-08,3.203082961842743332e+22,6.322261157621916467e+19
6.012024048096193916e-08,4.803027846039220309e+22,9.483390049734444646e+19
5.010020040080160715e-08,4.003188094671782307e+22,7.902825744597070643e+19
7.014028056112225794e-08,5.602602335161465333e+22,1.106395407145966797e+20
6.012024048096193916e-08,4.803027846039221148e+22,9.483390049734441370e+19
8.016032064128257673e-08,6.401911681165935667e+22,1.264451780819839877e+20
7.014028056112225794e-08,5.602602335161460300e+22,1.106395407145966305e+20
9.018036072144289551e-08,7.200956003109179281e+22,1.422508125837627720e+20
8.016032064128257673e-08,6.401911681165935667e+22,1.264451780819839877e+20
1.002004008016032143e-07,7.999735419972080579e+22,1.580564442041897124e+20
9.018036072144289551e-08,7.200956003109181797e+22,1.422508125837628211e+20
1.102204408817635463e-07,8.798250050661220195e+22,1.738620729275214070e+20
1.002004008016032143e-07,7.999735419972078902e+22,1.580564442041897452e+20
1.202404809619238783e-07,9.596500014008604033e+22,1.896676987380141588e+20
1.102204408817635463e-07,8.798250050661220195e+22,1.738620729275214070e+20
1.302605210420841839e-07,1.039448542877180588e+23,2.054733216199247135e+20
1.202404809619238783e-07,9.596500014008602355e+22,1.896676987380141261e+20
1.402805611222445159e-07,1.119220641363400432e+23,2.212789415575096525e+20
1.302605210420841839e-07,1.039448542877179917e+23,2.054733216199246479e+20
1.503006012024048214e-07,1.198966308720404815e+23,2.370845585350253937e+20
1.402805611222445159e-07,1.119220641363400264e+23,2.212789415575096525e+20
1.603206412825651535e-07,1.278685556801654699e+23,2.528901725367289446e+20
1.503006012024048214e-07,1.198966308720404647e+23,2.370845585350253937e+20
1.703406813627254855e-07,1.358378397453187967e+23,2.686957835468767560e+20
1.603206412825651535e-07,1.278685556801653692e+23,2.528901725367290429e+20
1.803607214428857910e-07,1.438044842513628314e+23,2.845013915497254093e+20
1.703406813627254855e-07,1.358378397453187631e+23,2.686957835468766904e+20
1.903807615230461230e-07,1.517684903814195315e+23,3.003069965295316500e+20
1.803607214428857910e-07,1.438044842513628649e+23,2.845013915497252127e+20
2.004008016032064286e-07,1.597298593178704088e+23,3.161125984705520599e+20
1.903807615230461230e-07,1.517684903814195315e+23,3.003069965295315190e+20
2.104208416833667606e-07,1.676885922423571166e+23,3.319181973570436465e+20
2.004008016032064286e-07,1.597298593178702745e+23,3.161125984705518633e+20
2.204408817635270926e-07,1.756446903357828592e+23,3.477237931732624998e+20
2.104208416833667606e-07,1.676885922423570495e+23,3.319181973570434499e+20
2.304609218436873982e-07,1.835981547783124419e+23,3.635293859034660864e+20
2.204408817635270926e-07,1.756446903357829263e+23,3.477237931732624998e+20
2.404809619238477567e-07,1.915489867493727074e+23,3.793349755319109550e+20
2.304609218436873982e-07,1.835981547783124419e+23,3.635293859034660864e+20
2.505010020040080622e-07,1.994971874276533747e+23,3.951405620428535235e+20
2.404809619238477567e-07,1.915489867493726067e+23,3.793349755319109550e+20
2.605210420841683677e-07,2.074427579911077773e+23,4.109461454205511926e+20
2.505010020040080622e-07,1.994971874276533076e+23,3.951405620428534579e+20
2.705410821643286733e-07,2.153856996169534669e+23,4.267517256492603146e+20
2.605210420841683677e-07,2.074427579911077773e+23,4.109461454205508649e+20
2.805611222444890318e-07,2.233260134816726164e+23,4.425573027132375695e+20
2.705410821643286733e-07,2.153856996169534669e+23,4.267517256492602491e+20
2.905811623246493373e-07,2.312637007610123555e+23,4.583628765967404892e+20
2.805611222444890318e-07,2.233260134816726164e+23,4.425573027132374385e+20
3.006012024048096429e-07,2.391987626299865484e+23,4.741684472840250327e+20
2.905811623246493373e-07,2.312637007610123219e+23,4.583628765967403581e+20
3.106212424849700014e-07,2.471312002628748218e+23,4.899740147593489940e+20
3.006012024048096429e-07,2.391987626299866156e+23,4.741684472840252293e+20
3.206412825651303069e-07,2.550610148332241410e+23,5.057795790069686600e+20
3.106212424849700014e-07,2.471312002628747212e+23,4.899740147593490596e+20
3.306613226452906125e-07,2.629882075138496492e+23,5.215851400111413002e+20
3.206412825651303069e-07,2.550610148332241410e+23,5.057795790069686600e+20
3.406813627254509709e-07,2.709127794768343655e+23,5.373906977561233326e+20
3.306613226452906125e-07,2.629882075138495821e+23,5.215851400111413002e+20
3.507014028056112765e-07,2.788347318935299566e+23,5.531962522261724201e+20
3.406813627254509709e-07,2.709127794768343319e+23,5.373906977561233981e+20
3.607214428857715820e-07,2.867540659345590856e+23,5.690018034055449149e+20
3.507014028056112765e-07,2.788347318935300572e+23,5.531962522261722235e+20
3.707414829659319405e-07,2.946707827698126270e+23,5.848073512784982180e+20
3.607214428857715820e-07,2.867540659345590520e+23,5.690018034055447183e+20
3.807615230460922461e-07,3.025848835684547334e+23,6.006128958292888125e+20
3.707414829659319405e-07,2.946707827698123921e+23,5.848073512784980869e+20
3.907815631262525516e-07,3.104963694989137758e+23,6.164184370421745582e+20
3.807615230460922461e-07,3.025848835684545992e+23,6.006128958292886815e+20
4.008016032064128572e-07,3.184052417289162337e+23,6.322239749014113485e+20
3.907815631262525516e-07,3.104963694989139771e+23,6.164184370421741650e+20
4.108216432865732157e-07,3.263115014253662679e+23,6.480295093912571740e+20
4.008016032064128572e-07,3.184052417289161665e+23,6.322239749014110863e+20
