x,t=0.1s,t=30000000.0s
1.002004008016032209e-08,6.018458381174457139e+19,4.985303244593454400e+16
0.000000000000000000e+00,2.414902284042967578e+13,1.656882930994033068e+07
2.004008016032064418e-08,1.203625715121565696e+20,9.970606467635078400e+16
1.002004008016032209e-08,6.018458381174455501e+19,4.985303244593451200e+16
3.006012024048096958e-08,1.805339880042368205e+20,1.495590967076938560e+17
2.004008016032064418e-08,1.203625715121566024e+20,9.970606467635072000e+16
4.008016032064128836e-08,2.406988340380215869e+20,1.994121285398402560e+17
3.006012024048096958e-08,1.805339880042368205e+20,1.495590967076937920e+17
5.010020040080160715e-08,3.008571103644855828e+20,2.492651601726664320e+17
4.008016032064128836e-08,2.406988340380216525e+20,1.994121285398402560e+17
6.012024048096193916e-08,3.610088177342349967e+20,2.991181916060488320e+17
5.010020040080160715e-08,3.008571103644855828e+20,2.492651601726664960e+17
7.014028056112225794e-08,4.211539568978564219e+20,3.489712228398641280e+17
6.012024048096193916e-08,3.610088177342348657e+20,2.991181916060488320e+17
8.016032064128257673e-08,4.812925286058241556e+20,3.988242538739880960e+17
7.014028056112225794e-08,4.211539568978562908e+20,3.489712228398641920e+17
9.018036072144289551e-08,5.414245336085261189e+20,4.486772847082979840e+17
8.016032064128257673e-08,4.812925286058243523e+20,3.988242538739882240e+17
1.002004008016032143e-07,6.015499726562546156e+20,4.985303153426696320e+17
9.018036072144289551e-08,5.414245336085261189e+20,4.486772847082981760e+17
1.102204408817635463e-07,6.616688464992104612e+20,5.483833457769801600e+17
1.002004008016032143e-07,6.015499726562546156e+20,4.985303153426696960e+17
1.202404809619238783e-07,7.217811558875021967e+20,5.982363760111052800e+17
1.102204408817635463e-07,6.616688464992105923e+20,5.483833457769802240e+17
1.302605210420841839e-07,7.818869015711438602e+20,6.480894060449219840e+17
1.202404809619238783e-07,7.217811558875019346e+20,5.982363760111052800e+17
1.402805611222445159e-07,8.419860843000589189e+20,6.979424358783060480e+17
1.302605210420841839e-07,7.818869015711435981e+20,6.480894060449217280e+17
1.503006012024048214e-07,9.020787048240769925e+20,7.477954655111347200e+17
1.402805611222445159e-07,8.419860843000589189e+20,6.979424358783059200e+17
1.603206412825651535e-07,9.621647638929359503e+20,7.976484949432838400e+17
1.503006012024048214e-07,9.020787048240764682e+20,7.477954655111343360e+17
1.703406813627254855e-07,1.022244262256279814e+21,8.475015241746302720e+17
