x,t=0.1s,t=30000000.0s
1.002004008016032209e-08,3.197126592981710143e+21,2.648288417594389504e+18
0.000000000000000000e+00,0.000000000000000000e+00,-3.807067871093748295e+02
2.004008016032064418e-08,6.393919461010394055e+21,5.296576835182216192e+18
1.002004008016032209e-08,3.197126592981708571e+21,2.648288417594388992e+18
3.006012024048096958e-08,9.590378639047037813e+21,7.944865252756911104e+18
2.004008016032064418e-08,6.393919461010394055e+21,5.296576835182217216e+18
4.008016032064128836e-08,1.278650416204894909e+22,1.059315367031192166e+19
3.006012024048096958e-08,9.590378639047042007e+21,7.944865252756914176e+18
5.010020040080160715e-08,1.598229606496976083e+22,1.324144208784067584e+19
4.008016032064128836e-08,1.278650416204894909e+22,1.059315367031191757e+19
6.012024048096193916e-08,1.917775438275940450e+22,1.588973050533661696e+19
5.010020040080160715e-08,1.598229606496975664e+22,1.324144208784067174e+19
7.014028056112225794e-08,2.237287915036414784e+22,1.853801892279316070e+19
6.012024048096193916e-08,1.917775438275939611e+22,1.588973050533661491e+19
8.016032064128257673e-08,2.556767040272656132e+22,2.118630734020376986e+19
7.014028056112225794e-08,2.237287915036414365e+22,1.853801892279316070e+19
9.018036072144289551e-08,2.876212817478558312e+22,2.383459575756187238e+19
8.016032064128257673e-08,2.556767040272656551e+22,2.118630734020377395e+19
1.002004008016032143e-07,3.195625250147640594e+22,2.648288417486089421e+19
9.018036072144289551e-08,2.876212817478557893e+22,2.383459575756186829e+19
1.102204408817635463e-07,3.515004341773059437e+22,2.913117259209428173e+19
1.002004008016032143e-07,3.195625250147641013e+22,2.648288417486089830e+19
1.202404809619238783e-07,3.834350095847602625e+22,3.177946100925548134e+19
1.102204408817635463e-07,3.515004341773059437e+22,2.913117259209428173e+19
1.302605210420841839e-07,4.153662515863686323e+22,3.442774942633790669e+19
1.202404809619238783e-07,3.834350095847601786e+22,3.177946100925549363e+19
1.402805611222445159e-07,4.472941605313363050e+22,3.707603784333501235e+19
1.302605210420841839e-07,4.153662515863686323e+22,3.442774942633791078e+19
1.503006012024048214e-07,4.792187367688316230e+22,3.972432626024024474e+19
1.402805611222445159e-07,4.472941605313363050e+22,3.707603784333500416e+19
1.603206412825651535e-07,5.111399806479863539e+22,4.237261467704696832e+19
1.503006012024048214e-07,4.792187367688315391e+22,3.972432626024022016e+19
1.703406813627254855e-07,5.430578925178949363e+22,4.502090309374871962e+19
1.603206412825651535e-07,5.111399806479861862e+22,4.237261467704697651e+19
1.803607214428857910e-07,5.749724727276159894e+22,4.766919151033887949e+19
1.703406813627254855e-07,5.430578925178949363e+22,4.502090309374872781e+19
1.903807615230461230e-07,6.068837216261699640e+22,5.031747992681089434e+19
1.803607214428857910e-07,5.749724727276159894e+22,4.766919151033888768e+19
2.004008016032064286e-07,6.387916395625426662e+22,5.296576834315818598e+19
1.903807615230461230e-07,6.068837216261701317e+22,5.031747992681090253e+19
2.104208416833667606e-07,6.706962268856806434e+22,5.561405675937422541e+19
2.004008016032064286e-07,6.387916395625423307e+22,5.296576834315818598e+19
2.204408817635270926e-07,7.025974839444956303e+22,5.826234517545242624e+19
2.104208416833667606e-07,6.706962268856806434e+22,5.561405675937422541e+19
2.304609218436873982e-07,7.344954110878617803e+22,6.091063359138623488e+19
2.204408817635270926e-07,7.025974839444957141e+22,5.826234517545243443e+19
2.404809619238477567e-07,7.663900086646173440e+22,6.355892200716907315e+19
2.304609218436873982e-07,7.344954110878616125e+22,6.091063359138622669e+19
2.505010020040080622e-07,7.982812770235611454e+22,6.620721042279436288e+19
2.404809619238477567e-07,7.663900086646171763e+22,6.355892200716905677e+19
2.605210420841683677e-07,8.301692165134596283e+22,6.885549883825557504e+19
2.505010020040080622e-07,7.982812770235613132e+22,6.620721042279437107e+19
2.705410821643286733e-07,8.620538274830389713e+22,7.150378725354613965e+19
2.605210420841683677e-07,8.301692165134596283e+22,6.885549883825557504e+19
2.805611222444890318e-07,8.939351102809907921e+22,7.415207566865951949e+19
2.705410821643286733e-07,8.620538274830389713e+22,7.150378725354611507e+19
2.905811623246493373e-07,9.258130652559676172e+22,7.680036408358910362e+19
2.805611222444890318e-07,8.939351102809906243e+22,7.415207566865947034e+19
3.006012024048096429e-07,9.576876927565877477e+22,7.944865249832827290e+19
2.905811623246493373e-07,9.258130652559676172e+22,7.680036408358905446e+19
3.106212424849700014e-07,9.895589931314315683e+22,8.209694091287062118e+19
3.006012024048096429e-07,9.576876927565879155e+22,7.944865249832827290e+19
3.206412825651303069e-07,1.021426966729042722e+23,8.474522932720943104e+19
3.106212424849700014e-07,9.895589931314315683e+22,8.209694091287060480e+19
3.306613226452906125e-07,1.053291613897928443e+23,8.739351774133823078e+19
3.206412825651303069e-07,1.021426966729042554e+23,8.474522932720943104e+19
3.406813627254509709e-07,1.085152934986559227e+23,9.004180615525043405e+19
3.306613226452906125e-07,1.053291613897928275e+23,8.739351774133826355e+19
3.507014028056112765e-07,1.117010930343367986e+23,9.269009456893952000e+19
3.406813627254509709e-07,1.085152934986559395e+23,9.004180615525045043e+19
3.607214428857715820e-07,1.148865600316753576e+23,9.533838298239878758e+19
3.507014028056112765e-07,1.117010930343368322e+23,9.269009456893948723e+19
3.707414829659319405e-07,1.180716945255074921e+23,9.798667139562181427e+19
3.607214428857715820e-07,1.148865600316753408e+23,9.533838298239883674e+19
3.807615230460922461e-07,1.212564965506655548e+23,1.006349598086020628e+20
3.707414829659319405e-07,1.180716945255074586e+23,9.798667139562181427e+19
3.907815631262525516e-07,1.244409661419783413e+23,1.032832482213327667e+20
3.807615230460922461e-07,1.212564965506655715e+23,1.006349598086020628e+20
4.008016032064128572e-07,1.276251033342708558e+23,1.059315366338075689e+20
3.907815631262525516e-07,1.244409661419783413e+23,1.032832482213327503e+20
4.108216432865732157e-07,1.308089081623645289e+23,1.085798250460198011e+20
4.008016032064128572e-07,1.276251033342708390e+23,1.059315366338075853e+20
4.208416833667335212e-07,1.339923806610767479e+23,1.112281134579629261e+20
4.108216432865732157e-07,1.308089081623644450e+23,1.085798250460197847e+20
4.308617234468938267e-07,1.371755208652219807e+23,1.138764018696303575e+20
4.208416833667335212e-07,1.339923806610767647e+23,1.112281134579629261e+20
4.408817635270541852e-07,1.403583288096103166e+23,1.165246902810156073e+20
4.308617234468938267e-07,1.371755208652219975e+23,1.138764018696303411e+20
4.509018036072144908e-07,1.435408045290485732e+23,1.191729786921120072e+20
4.408817635270541852e-07,1.403583288096102998e+23,1.165246902810156073e+20
4.609218436873747963e-07,1.467229480583397093e+23,1.218212671029130199e+20
4.509018036072144908e-07,1.435408045290485732e+23,1.191729786921120072e+20
4.709418837675351548e-07,1.499047594322831606e+23,1.244695555134122557e+20
