x,t=0.1s,t=30000000.0s
1.002004008016032209e-08,2.687812117888989184e+19,7.222865964502196224e+18
0.000000000000000000e+00,2.197344058506854656e+18,1.063212110733031769e+11
2.004008016032064418e-08,4.830999227288249139e+19,1.441461610490285261e+19
1.002004008016032209e-08,2.687812117888990003e+19,7.222865964502190080e+18
3.006012024048096958e-08,6.704065805540075930e+19,2.154766666555586150e+19
2.004008016032064418e-08,4.830999227288249958e+19,1.441461610490284646e+19
4.008016032064128836e-08,8.349262065526824960e+19,2.859817149830492160e+19
3.006012024048096958e-08,6.704065805540075110e+19,2.154766666555586560e+19
5.010020040080160715e-08,9.800088261688085709e+19,3.554579981393230643e+19
4.008016032064128836e-08,8.349262065526821683e+19,2.859817149830492160e+19
6.012024048096193916e-08,1.108367167574627779e+20,4.237345070816822886e+19
5.010020040080160715e-08,9.800088261688080794e+19,3.554579981393229414e+19
7.014028056112225794e-08,1.222234642790374277e+20,4.906693997267773850e+19
6.012024048096193916e-08,1.108367167574627615e+20,4.237345070816822067e+19
8.016032064128257673e-08,1.323474726298265846e+20,5.561468334785603994e+19
7.014028056112225794e-08,1.222234642790374113e+20,4.906693997267773030e+19
9.018036072144289551e-08,1.413659277150527324e+20,6.200739148152152064e+19
8.016032064128257673e-08,1.323474726298266337e+20,5.561468334785603174e+19
1.002004008016032143e-07,1.494126207802069484e+20,6.823778540939238605e+19
9.018036072144289551e-08,1.413659277150526996e+20,6.200739148152149606e+19
1.102204408817635463e-07,1.566022958167725834e+20,7.430033692249228902e+19
1.002004008016032143e-07,1.494126207802068500e+20,6.823778540939239424e+19
1.202404809619238783e-07,1.630339935008363971e+20,8.019103526478946304e+19
1.102204408817635463e-07,1.566022958167725834e+20,7.430033692249230541e+19
1.302605210420841839e-07,1.687936683692951142e+20,8.590717978248693350e+19
1.202404809619238783e-07,1.630339935008363643e+20,8.019103526478947942e+19
1.402805611222445159e-07,1.739562684103158661e+20,9.144719708557854310e+19
1.302605210420841839e-07,1.687936683692950159e+20,8.590717978248690074e+19
1.503006012024048214e-07,1.785874095571393249e+20,9.681048072953108890e+19
1.402805611222445159e-07,1.739562684103158333e+20,9.144719708557857587e+19
1.603206412825651535e-07,1.827447398620131492e+20,1.019972511998237737e+20
1.503006012024048214e-07,1.785874095571392594e+20,9.681048072953112166e+19
