x,t=0.1s,t=30000000.0s
1.002004008016032209e-08,6.897406111421289267e+19,2.018535408187405517e+19
0.000000000000000000e+00,-6.091308593749997272e+03,0.000000000000000000e+00
2.004008016032064418e-08,1.288686106259422577e+20,4.028375428618921574e+19
1.002004008016032209e-08,6.897406111421290906e+19,2.018535408187405517e+19
3.006012024048096958e-08,1.812142658104549376e+20,6.021811340221847142e+19
2.004008016032064418e-08,1.288686106259422577e+20,4.028375428618922394e+19
4.008016032064128836e-08,2.271917628553470935e+20,7.992178975927871078e+19
3.006012024048096958e-08,1.812142658104549376e+20,6.021811340221845504e+19
5.010020040080160715e-08,2.677373098446257848e+20,9.933796583334669517e+19
4.008016032064128836e-08,2.271917628553471263e+20,7.992178975927866163e+19
6.012024048096193916e-08,3.036090145979292713e+20,1.184188504573463593e+20
5.010020040080160715e-08,2.677373098446258176e+20,9.933796583334664602e+19
7.014028056112225794e-08,3.354310342018018181e+20,1.371248035767437066e+20
6.012024048096193916e-08,3.036090145979292713e+20,1.184188504573463429e+20
8.016032064128257673e-08,3.637241421321012511e+20,1.554234510601637069e+20
7.014028056112225794e-08,3.354310342018018181e+20,1.371248035767436575e+20
9.018036072144289551e-08,3.889276162638516060e+20,1.732888322227671859e+20
8.016032064128257673e-08,3.637241421321012511e+20,1.554234510601636086e+20
1.002004008016032143e-07,4.114153551008120832e+20,1.907006046997369979e+20
9.018036072144289551e-08,3.889276162638515405e+20,1.732888322227671204e+20
1.102204408817635463e-07,4.315080271145258844e+20,2.076433188690094653e+20
1.002004008016032143e-07,4.114153551008118866e+20,1.907006046997369651e+20
1.202404809619238783e-07,4.494824157822721065e+20,2.241057658568889795e+20
1.102204408817635463e-07,4.315080271145259500e+20,2.076433188690095309e+20
1.302605210420841839e-07,4.655787336050060820e+20,2.400803980686493614e+20
1.202404809619238783e-07,4.494824157822724342e+20,2.241057658568889467e+20
1.402805611222445159e-07,4.800064337804959416e+20,2.555628182216587018e+20
1.302605210420841839e-07,4.655787336050061476e+20,2.400803980686492959e+20
1.503006012024048214e-07,4.929488897870045512e+20,2.705513313137909432e+20
1.402805611222445159e-07,4.800064337804959416e+20,2.555628182216586691e+20
1.603206412825651535e-07,5.045672077417974333e+20,2.850465533307327611e+20
1.503006012024048214e-07,4.929488897870046822e+20,2.705513313137910088e+20
1.703406813627254855e-07,5.150033646134850355e+20,2.990510704336763617e+20
1.603206412825651535e-07,5.045672077417974989e+20,2.850465533307329577e+20
1.803607214428857910e-07,5.243828154338445230e+20,3.125691426393180078e+20
1.703406813627254855e-07,5.150033646134850355e+20,2.990510704336762962e+20
1.903807615230461230e-07,5.328166772620337480e+20,3.256064464531033293e+20
1.803607214428857910e-07,5.243828154338444575e+20,3.125691426393178767e+20
2.004008016032064286e-07,5.404035721387712840e+20,3.381698514459593277e+20
1.903807615230461230e-07,5.328166772620335514e+20,3.256064464531033948e+20
2.104208416833667606e-07,5.472311925885829775e+20,3.502672263135235277e+20
2.004008016032064286e-07,5.404035721387712840e+20,3.381698514459593277e+20
2.204408817635270926e-07,5.533776393602708931e+20,3.619072704892667822e+20
2.104208416833667606e-07,5.472311925885829775e+20,3.502672263135234621e+20
2.304609218436873982e-07,5.589125706670528922e+20,3.730993678791586611e+20
2.204408817635270926e-07,5.533776393602708931e+20,3.619072704892667167e+20
2.404809619238477567e-07,5.638981942523173274e+20,3.838534597362962268e+20
2.304609218436873982e-07,5.589125706670528922e+20,3.730993678791587267e+20
2.505010020040080622e-07,5.683901275023711928e+20,3.941799340961154335e+20
2.404809619238477567e-07,5.638981942523171308e+20,3.838534597362960302e+20
2.605210420841683677e-07,5.724381460837772165e+20,4.040895295472463380e+20
2.505010020040080622e-07,5.683901275023711928e+20,3.941799340961153024e+20
2.705410821643286733e-07,5.760868378616477123e+20,4.135932514225544888e+20
2.605210420841683677e-07,5.724381460837772165e+20,4.040895295472464691e+20
2.805611222444890318e-07,5.793761759103788646e+20,4.227022987634124390e+20
2.705410821643286733e-07,5.760868378616476467e+20,4.135932514225546199e+20
2.905811623246493373e-07,5.823420220785534566e+20,4.314280006420382351e+20
2.805611222444890318e-07,5.793761759103788646e+20,4.227022987634123735e+20
3.006012024048096429e-07,5.850165706801818501e+20,4.397817606261421507e+20
2.905811623246493373e-07,5.823420220785532600e+20,4.314280006420382351e+20
3.106212424849700014e-07,5.874287403539292488e+20,4.477750083412345487e+20
3.006012024048096429e-07,5.850165706801815224e+20,4.397817606261422162e+20
3.206412825651303069e-07,5.896045208836106486e+20,4.554191572324989010e+20
3.106212424849700014e-07,5.874287403539290522e+20,4.477750083412346143e+20
3.306613226452906125e-07,5.915672807484145009e+20,4.627255677535210701e+20
3.206412825651303069e-07,5.896045208836106486e+20,4.554191572324989010e+20
3.406813627254509709e-07,5.933380403247436268e+20,4.697055153163092623e+20
3.306613226452906125e-07,5.915672807484143698e+20,4.627255677535212667e+20
3.507014028056112765e-07,5.949357149582063043e+20,4.763701624286099538e+20
3.406813627254509709e-07,5.933380403247436268e+20,4.697055153163092623e+20
3.607214428857715820e-07,5.963773315365889638e+20,4.827305345227174052e+20
3.507014028056112765e-07,5.949357149582061732e+20,4.763701624286100849e+20
3.707414829659319405e-07,5.976782217010532844e+20,4.887974990467700490e+20
3.607214428857715820e-07,5.963773315365888328e+20,4.827305345227175363e+20
3.807615230460922461e-07,5.988521944161520189e+20,4.945817474465917174e+20
3.707414829659319405e-07,5.976782217010531533e+20,4.887974990467699180e+20
3.907815631262525516e-07,5.999116902658917007e+20,5.000937797149002957e+20
3.807615230460922461e-07,5.988521944161518879e+20,4.945817474465917174e+20
4.008016032064128572e-07,6.008679195420364636e+20,5.053438912263821722e+20
3.907815631262525516e-07,5.999116902658917007e+20,5.000937797149001646e+20
4.108216432865732157e-07,6.017309859333151130e+20,5.103421616128021627e+20
4.008016032064128572e-07,6.008679195420364636e+20,5.053438912263819756e+20
4.208416833667335212e-07,6.025099974029781238e+20,5.150984454628250092e+20
4.108216432865732157e-07,6.017309859333152440e+20,5.103421616128020316e+20
4.308617234468938267e-07,6.032131656514325709e+20,5.196223646573748552e+20
4.208416833667335212e-07,6.025099974029779927e+20,5.150984454628250092e+20
4.408817635270541852e-07,6.038478953956714742e+20,5.239233021737592422e+20
4.308617234468938267e-07,6.032131656514323087e+20,5.196223646573746586e+20
4.509018036072144908e-07,6.044208645539615212e+20,5.280103972110359593e+20
4.408817635270541852e-07,6.038478953956714742e+20,5.239233021737591767e+20
4.609218436873747963e-07,6.049380962994981437e+20,5.318925415056125460e+20
4.509018036072144908e-07,6.044208645539615212e+20,5.280103972110359593e+20
4.709418837675351548e-07,6.054050238378103276e+20,5.355783767203157770e+20
4.609218436873747963e-07,6.049380962994981437e+20,5.318925415056128082e+20
4.809619238476955133e-07,6.058265486672796058e+20,5.390762928023753851e+20
4.709418837675351548e-07,6.054050238378107208e+20,5.355783767203157770e+20
4.909819639278558188e-07,6.062070929983737692e+20,5.423944272165548196e+20
4.809619238476955133e-07,6.058265486672794747e+20,5.390762928023752540e+20
5.005005005005004682e-07,6.065342756162463334e+20,5.453871637636745789e+20
4.909819639278558188e-07,6.062070929983737692e+20,5.423944272165546230e+20
5.010020040080161244e-07,6.065506484413734584e+20,5.455406657642125066e+20
5.005005005005004682e-07,6.065342756162464645e+20,5.453871637636742513e+20
5.110220440881764299e-07,6.068608167757474693e+20,5.485226424009189622e+20
5.010020040080161244e-07,6.065506484413730652e+20,5.455406657642125066e+20
5.210420841683367355e-07,6.071408443423142707e+20,5.513477385776113910e+20
5.110220440881764299e-07,6.068608167757474693e+20,5.485226424009191588e+20
5.310621242484970410e-07,6.073936633658246431e+20,5.540230888382917509e+20
5.210420841683367355e-07,6.071408443423141396e+20,5.513477385776115876e+20
5.410821643286573466e-07,6.076219202045276324e+20,5.565555818276237476e+20
5.310621242484970410e-07,6.073936633658242499e+20,5.540230888382918164e+20
5.511022044088177580e-07,6.078280033320119828e+20,5.589518632410603192e+20
5.410821643286573466e-07,6.076219202045275013e+20,5.565555818276236165e+20
5.611222444889780636e-07,6.080140685592760156e+20,5.612183391930096681e+20
5.511022044088177580e-07,6.078280033320121139e+20,5.589518632410602537e+20
5.711422845691383691e-07,6.081820617730567700e+20,5.633611799576249631e+20
5.611222444889780636e-07,6.080140685592760156e+20,5.612183391930096681e+20
5.811623246492986747e-07,6.083337394381395067e+20,5.653863240396879954e+20
5.711422845691383691e-07,6.081820617730570322e+20,5.633611799576251597e+20
5.911823647294589802e-07,6.084706870860698092e+20,5.672994825362191811e+20
5.811623246492986747e-07,6.083337394381396378e+20,5.653863240396883886e+20
