x,t=0.1s,t=30000000.0s
1.002004008016032209e-08,2.891428650674414944e+21,3.416821428158117888e+18
0.000000000000000000e+00,3.898437499999998254e+05,0.000000000000000000e+00
2.004008016032064418e-08,5.782470941215410881e+21,6.833642852929626112e+18
1.002004008016032209e-08,2.891428650674414944e+21,3.416821428158118400e+18
3.006012024048096958e-08,8.673126924036189716e+21,1.025046427092791910e+19
2.004008016032064418e-08,5.782470941215409832e+21,6.833642852929625088e+18
4.008016032064128836e-08,1.156339665154261543e+22,1.366728567876639130e+19
3.006012024048096958e-08,8.673126924036188668e+21,1.025046427092791910e+19
5.010020040080160715e-08,1.445328017613321037e+22,1.708410707305842278e+19
4.008016032064128836e-08,1.156339665154261123e+22,1.366728567876639130e+19
6.012024048096193916e-08,1.734277755019915690e+22,2.050092845041742234e+19
5.010020040080160715e-08,1.445328017613320618e+22,1.708410707305842688e+19
7.014028056112225794e-08,2.023188882612430465e+22,2.391774980745678029e+19
6.012024048096193916e-08,1.734277755019915900e+22,2.050092845041741824e+19
8.016032064128257673e-08,2.312061405628516742e+22,2.733457114078986650e+19
7.014028056112225794e-08,2.023188882612430884e+22,2.391774980745676800e+19
9.018036072144289551e-08,2.600895329305091061e+22,3.075139244703009587e+19
8.016032064128257673e-08,2.312061405628516323e+22,2.733457114078986240e+19
1.002004008016032143e-07,2.889690658878339311e+22,3.416821372279084646e+19
9.018036072144289551e-08,2.600895329305091061e+22,3.075139244703009587e+19
1.102204408817635463e-07,3.178447399583709607e+22,3.758503496468553728e+19
1.002004008016032143e-07,2.889690658878338472e+22,3.416821372279085056e+19
1.202404809619238783e-07,3.467165556655919831e+22,4.100185616932752589e+19
1.102204408817635463e-07,3.178447399583708768e+22,3.758503496468553728e+19
1.302605210420841839e-07,3.755845135328955125e+22,4.441867733333021491e+19
1.202404809619238783e-07,3.467165556655921090e+22,4.100185616932752589e+19
1.402805611222445159e-07,4.044486140836068301e+22,4.783549845330701517e+19
1.302605210420841839e-07,3.755845135328956383e+22,4.441867733333020672e+19
1.503006012024048214e-07,4.333088578409775235e+22,5.125231952587131290e+19
1.402805611222445159e-07,4.044486140836069140e+22,4.783549845330701517e+19
1.603206412825651535e-07,4.621652453281862831e+22,5.466914054763647795e+19
