x,t=0.1s,t=30000000.0s
1.002004008016032209e-08,4.004779757066361242e+21,4.732487426921254912e+18
0.000000000000000000e+00,3.391373511469529500e+15,3.001632790374754429e+09
2.004008016032064418e-08,8.008995206101587722e+21,9.464974810130636800e+18
1.002004008016032209e-08,4.004779757066359144e+21,4.732487426921250816e+18
3.006012024048096958e-08,1.201264982279868069e+22,1.419746214793914368e+19
2.004008016032064418e-08,8.008995206101588771e+21,9.464974810130638848e+18
4.008016032064128836e-08,1.601574369099201590e+22,1.892994943565614694e+19
3.006012024048096958e-08,1.201264982279867649e+22,1.419746214793913958e+19
5.010020040080160715e-08,2.001827689462781234e+22,2.366243666859100160e+19
4.008016032064128836e-08,1.601574369099201590e+22,1.892994943565612646e+19
6.012024048096193916e-08,2.402024951760426526e+22,2.839492384205305446e+19
5.010020040080160715e-08,2.001827689462780396e+22,2.366243666859098931e+19
7.014028056112225794e-08,2.802166164381421797e+22,3.312741095135170150e+19
6.012024048096193916e-08,2.402024951760424010e+22,2.839492384205304627e+19
8.016032064128257673e-08,3.202251335713396936e+22,3.785989799179626086e+19
7.014028056112225794e-08,2.802166164381420959e+22,3.312741095135168922e+19
9.018036072144289551e-08,3.602280474142610712e+22,4.259238495869616128e+19
8.016032064128257673e-08,3.202251335713396097e+22,3.785989799179624448e+19
1.002004008016032143e-07,4.002253588053880314e+22,4.732487184736065126e+19
9.018036072144289551e-08,3.602280474142609454e+22,4.259238495869614490e+19
1.102204408817635463e-07,4.402170685830594350e+22,5.205735865309922099e+19
1.002004008016032143e-07,4.002253588053879475e+22,4.732487184736067584e+19
1.202404809619238783e-07,4.802031775854728367e+22,5.678984537122118861e+19
1.102204408817635463e-07,4.402170685830592673e+22,5.205735865309922099e+19
1.302605210420841839e-07,5.201836866506809619e+22,6.152233199703586406e+19
1.202404809619238783e-07,4.802031775854726690e+22,5.678984537122118861e+19
1.402805611222445159e-07,5.601585966165966979e+22,6.625481852585268838e+19
1.302605210420841839e-07,5.201836866506808780e+22,6.152233199703587226e+19
1.503006012024048214e-07,6.001279083209878929e+22,7.098730495298103706e+19
1.402805611222445159e-07,5.601585966165965301e+22,6.625481852585272115e+19
1.603206412825651535e-07,6.400916226014817183e+22,7.571979127373016269e+19
1.503006012024048214e-07,6.001279083209876413e+22,7.098730495298096333e+19
1.703406813627254855e-07,6.800497402955611452e+22,8.045227748340958822e+19
1.603206412825651535e-07,6.400916226014815506e+22,7.571979127373016269e+19
1.803607214428857910e-07,7.200022622405685517e+22,8.518476357732848435e+19
1.703406813627254855e-07,6.800497402955612291e+22,8.045227748340953907e+19
1.903807615230461230e-07,7.599491892737026189e+22,8.991724955079643955e+19
