x,t=0.1s,t=30000000.0s
1.002004008016032209e-08,4.107046317917087465e+21,4.248041550130076058e+19
0.000000000000000000e+00,1.125377564667468320e+17,1.203059362128905664e+13
2.004008016032064418e-08,8.206978833653822390e+21,8.496067454488030413e+19
1.002004008016032209e-08,4.107046317917086941e+21,4.248041550130076058e+19
3.006012024048096958e-08,1.229992693417240429e+22,1.274407891015150305e+20
2.004008016032064418e-08,8.206978833653822390e+21,8.496067454488027136e+19
4.008016032064128836e-08,1.638590715331842199e+22,1.699207591113600860e+20
3.006012024048096958e-08,1.229992693417240429e+22,1.274407891015150797e+20
5.010020040080160715e-08,2.046493603861657498e+22,2.124005845145809388e+20
4.008016032064128836e-08,1.638590715331842408e+22,1.699207591113600860e+20
6.012024048096193916e-08,2.453703006343402409e+22,2.548802652513438597e+20
5.010020040080160715e-08,2.046493603861657918e+22,2.124005845145809060e+20
7.014028056112225794e-08,2.860220565083420151e+22,2.973598012618179871e+20
6.012024048096193916e-08,2.453703006343401990e+22,2.548802652513438269e+20
8.016032064128257673e-08,3.266047916750389274e+22,3.398391924861749821e+20
7.014028056112225794e-08,2.860220565083418893e+22,2.973598012618179215e+20
9.018036072144289551e-08,3.671186692569667155e+22,3.823184388645893571e+20
8.016032064128257673e-08,3.266047916750388016e+22,3.398391924861749821e+20
1.002004008016032143e-07,4.075638518302665343e+22,4.247975403372381471e+20
9.018036072144289551e-08,3.671186692569668413e+22,3.823184388645894226e+20
1.102204408817635463e-07,4.479405014283639482e+22,4.672764968443004191e+20
1.002004008016032143e-07,4.075638518302663665e+22,4.247975403372379505e+20
1.202404809619238783e-07,4.882487795440916260e+22,5.097553083259585167e+20
1.102204408817635463e-07,4.479405014283638643e+22,4.672764968443004191e+20
1.302605210420841839e-07,5.284888471322121732e+22,5.522339747223967498e+20
1.202404809619238783e-07,4.882487795440916260e+22,5.097553083259585823e+20
1.402805611222445159e-07,5.686608646118127436e+22,5.947124959738030981e+20
1.302605210420841839e-07,5.284888471322119216e+22,5.522339747223966188e+20
1.503006012024048214e-07,6.087649918687203715e+22,6.371908720203666555e+20
1.402805611222445159e-07,5.686608646118126597e+22,5.947124959738030981e+20
1.603206412825651535e-07,6.488013882578919699e+22,6.796691028022799892e+20
1.503006012024048214e-07,6.087649918687203715e+22,6.371908720203663933e+20
1.703406813627254855e-07,6.887702126057930883e+22,7.221471882597382226e+20
1.603206412825651535e-07,6.488013882578921377e+22,6.796691028022797271e+20
1.803607214428857910e-07,7.286716232127639192e+22,7.646251283329389691e+20
1.703406813627254855e-07,6.887702126057931722e+22,7.221471882597383537e+20
1.903807615230461230e-07,7.685057778553703734e+22,8.071029229620825948e+20
1.803607214428857910e-07,7.286716232127636675e+22,7.646251283329385759e+20
2.004008016032064286e-07,8.082728337887424047e+22,8.495805720873713009e+20
1.903807615230461230e-07,7.685057778553703734e+22,8.071029229620823327e+20
2.104208416833667606e-07,8.479729477489006739e+22,8.920580756490108273e+20
2.004008016032064286e-07,8.082728337887424047e+22,8.495805720873711698e+20
2.204408817635270926e-07,8.876062759550647586e+22,9.345354335872087491e+20
2.104208416833667606e-07,8.479729477489008417e+22,8.920580756490108273e+20
2.304609218436873982e-07,9.271729741119549027e+22,9.770126458421763113e+20
2.204408817635270926e-07,8.876062759550647586e+22,9.345354335872091423e+20
2.404809619238477567e-07,9.666731974120748928e+22,1.019489712354126594e+21
2.304609218436873982e-07,9.271729741119552383e+22,9.770126458421761802e+20
2.505010020040080622e-07,1.006107100537987887e+23,1.061966633063273726e+21
2.404809619238477567e-07,9.666731974120752284e+22,1.019489712354125808e+21
2.605210420841683677e-07,1.045474837664570938e+23,1.104443407909837210e+21
2.505010020040080622e-07,1.006107100537988055e+23,1.061966633063273726e+21
2.705410821643286733e-07,1.084776562461266495e+23,1.146920036834038120e+21
2.605210420841683677e-07,1.045474837664570938e+23,1.104443407909836685e+21
2.805611222444890318e-07,1.124012428094313605e+23,1.189396519776099500e+21
2.705410821643286733e-07,1.084776562461266663e+23,1.146920036834037858e+21
2.905811623246493373e-07,1.163182587228970392e+23,1.231872856676246487e+21
2.805611222444890318e-07,1.124012428094313605e+23,1.189396519776099762e+21
3.006012024048096429e-07,1.202287192031722104e+23,1.274349047474710381e+21
2.905811623246493373e-07,1.163182587228970392e+23,1.231872856676246487e+21
3.106212424849700014e-07,1.241326394172478933e+23,1.316825092111719989e+21
3.006012024048096429e-07,1.202287192031722272e+23,1.274349047474709594e+21
3.206412825651303069e-07,1.280300344826756879e+23,1.359300990527508840e+21
3.106212424849700014e-07,1.241326394172478597e+23,1.316825092111718679e+21
3.306613226452906125e-07,1.319209194677855437e+23,1.401776742662313607e+21
3.206412825651303069e-07,1.280300344826757382e+23,1.359300990527508316e+21
3.406813627254509709e-07,1.358053093919009947e+23,1.444252348456375157e+21
3.306613226452906125e-07,1.319209194677855605e+23,1.401776742662313869e+21
3.507014028056112765e-07,1.396832192255543099e+23,1.486727807849933046e+21
3.406813627254509709e-07,1.358053093919009779e+23,1.444252348456375157e+21
3.607214428857715820e-07,1.435546638907001516e+23,1.529203120783232074e+21
3.507014028056112765e-07,1.396832192255542931e+23,1.486727807849932784e+21
3.707414829659319405e-07,1.474196582609270688e+23,1.571678287196519137e+21
3.607214428857715820e-07,1.435546638907001683e+23,1.529203120783232336e+21
3.807615230460922461e-07,1.512782171616721450e+23,1.614153307030043492e+21
3.707414829659319405e-07,1.474196582609271023e+23,1.571678287196518613e+21
3.907815631262525516e-07,1.551303553704168553e+23,1.656628180224054919e+21
3.807615230460922461e-07,1.512782171616721785e+23,1.614153307030042968e+21
4.008016032064128572e-07,1.589760876169500494e+23,1.699102906718813159e+21
3.907815631262525516e-07,1.551303553704168553e+23,1.656628180224054657e+21
4.108216432865732157e-07,1.628154285833723807e+23,1.741577486454560653e+21
4.008016032064128572e-07,1.589760876169500159e+23,1.699102906718813159e+21
4.208416833667335212e-07,1.666483929050619021e+23,1.784051919371613241e+21
4.108216432865732157e-07,1.628154285833723136e+23,1.741577486454560391e+21
4.308617234468938267e-07,1.704749951680445730e+23,1.826526205410015969e+21
4.208416833667335212e-07,1.666483929050619021e+23,1.784051919371613241e+21
4.408817635270541852e-07,1.742952499197818752e+23,1.869000344510849876e+21
4.308617234468938267e-07,1.704749951680445059e+23,1.826526205410015969e+21
4.509018036072144908e-07,1.781091716298736402e+23,1.911474336611333046e+21
4.408817635270541852e-07,1.742952499197818081e+23,1.869000344510849876e+21
4.609218436873747963e-07,1.819167748376695994e+23,1.953948181663113544e+21
4.509018036072144908e-07,1.781091716298736738e+23,1.911474336611333571e+21
4.709418837675351548e-07,1.857180736023713662e+23,1.996421879564011569e+21
4.609218436873747963e-07,1.819167748376697000e+23,1.953948181663114330e+21
4.809619238476955133e-07,1.895130835560709614e+23,2.038895430412724339e+21
4.709418837675351548e-07,1.857180736023713997e+23,1.996421879564011569e+21
4.909819639278558188e-07,1.933018142432367760e+23,2.081368833558298755e+21
4.809619238476955133e-07,1.895130835560709614e+23,2.038895430412723814e+21
5.005005005005004682e-07,1.968951054815438391e+23,2.121716302555586232e+21
4.909819639278558188e-07,1.933018142432367760e+23,2.081368833558299017e+21
5.010020040080161244e-07,1.970842815860986557e+23,2.123842089147761689e+21
5.005005005005004682e-07,1.968951054815437385e+23,2.121716302555587019e+21
5.110220440881764299e-07,2.008605163483356211e+23,2.166315199171349447e+21
5.010020040080161244e-07,1.970842815860985886e+23,2.123842089147760902e+21
5.210420841683367355e-07,2.046305063592910609e+23,2.208788160304156246e+21
5.110220440881764299e-07,2.008605163483356211e+23,2.166315199171349447e+21
5.310621242484970410e-07,2.083942808314162960e+23,2.251260974356416692e+21
5.210420841683367355e-07,2.046305063592911616e+23,2.208788160304156770e+21
5.410821643286573466e-07,2.121518498058118187e+23,2.293733640767369904e+21
5.310621242484970410e-07,2.083942808314162625e+23,2.251260974356416954e+21
5.511022044088177580e-07,2.159032284033589864e+23,2.336206159611565179e+21
5.410821643286573466e-07,2.121518498058117180e+23,2.293733640767370166e+21
5.611222444889780636e-07,2.196484303273849321e+23,2.378678530793326248e+21
5.511022044088177580e-07,2.159032284033589864e+23,2.336206159611565179e+21
5.711422845691383691e-07,2.233874696047282209e+23,2.421150754262587277e+21
5.611222444889780636e-07,2.196484303273849321e+23,2.378678530793325199e+21
5.811623246492986747e-07,2.271203601194962261e+23,2.463622829957067047e+21
5.711422845691383691e-07,2.233874696047282209e+23,2.421150754262586229e+21
5.911823647294589802e-07,2.308471157382240996e+23,2.506094757817764282e+21
5.811623246492986747e-07,2.271203601194963268e+23,2.463622829957067571e+21
6.012024048096192857e-07,2.345677502765785080e+23,2.548566537784797430e+21
5.911823647294589802e-07,2.308471157382240996e+23,2.506094757817764282e+21
6.112224448897796972e-07,2.382822775085143687e+23,2.591038169798525583e+21
6.012024048096192857e-07,2.345677502765784074e+23,2.548566537784795333e+21
6.212424849699400027e-07,2.419907111640566333e+23,2.633509653799245971e+21
6.112224448897796972e-07,2.382822775085143016e+23,2.591038169798524535e+21
6.312625250501003083e-07,2.456930649301278744e+23,2.675980989727276794e+21
6.212424849699400027e-07,2.419907111640565327e+23,2.633509653799245971e+21
6.412825651302606138e-07,2.493893524505594922e+23,2.718452177522933629e+21
6.312625250501003083e-07,2.456930649301278408e+23,2.675980989727276270e+21
6.513026052104209194e-07,2.530795873263189796e+23,2.760923217126535725e+21
6.412825651302606138e-07,2.493893524505594251e+23,2.718452177522932056e+21
6.613226452905812249e-07,2.567637831156789684e+23,2.803394108478402855e+21
6.513026052104209194e-07,2.530795873263189796e+23,2.760923217126534676e+21
6.713426853707415305e-07,2.604419533344010079e+23,2.845864851518863180e+21
6.613226452905812249e-07,2.567637831156790691e+23,2.803394108478402331e+21
6.813627254509019419e-07,2.641141114559127649e+23,2.888335446188240667e+21
6.713426853707415305e-07,2.604419533344010414e+23,2.845864851518862131e+21
6.913827655310622474e-07,2.677802709114874736e+23,2.930805892426864001e+21
6.813627254509019419e-07,2.641141114559128320e+23,2.888335446188241715e+21
7.014028056112225530e-07,2.714404450904200624e+23,2.973276190175070257e+21
6.913827655310622474e-07,2.677802709114874736e+23,2.930805892426865050e+21
7.114228456913828585e-07,2.750946473402042543e+23,3.015746339373187596e+21
7.014028056112225530e-07,2.714404450904201631e+23,2.973276190175069733e+21
7.214428857715431641e-07,2.787428909667068485e+23,3.058216339961558335e+21
7.114228456913828585e-07,2.750946473402042543e+23,3.015746339373187596e+21
7.314629258517034696e-07,2.823851892343429755e+23,3.100686191880517976e+21
7.214428857715431641e-07,2.787428909667069156e+23,3.058216339961558335e+21
7.414829659318638810e-07,2.860215553662490698e+23,3.143155895070411981e+21
7.314629258517034696e-07,2.823851892343430426e+23,3.100686191880517976e+21
7.515030060120241866e-07,2.896520025444551722e+23,3.185625449471586861e+21
7.414829659318638810e-07,2.860215553662491369e+23,3.143155895070411457e+21
7.615230460921844921e-07,2.932765439100566278e+23,3.228094855024382837e+21
7.515030060120241866e-07,2.896520025444552058e+23,3.185625449471586337e+21
7.715430861723447977e-07,2.968951925633849450e+23,3.270564111669157429e+21
7.615230460921844921e-07,2.932765439100566278e+23,3.228094855024382312e+21
7.815631262525051032e-07,3.005079615641773461e+23,3.313033219346259771e+21
7.715430861723447977e-07,2.968951925633849450e+23,3.270564111669156905e+21
7.915831663326654088e-07,3.041148639317451436e+23,3.355502177996046860e+21
7.815631262525051032e-07,3.005079615641772790e+23,3.313033219346259247e+21
8.016032064128257143e-07,3.077159126451424518e+23,3.397970987558874644e+21
7.915831663326654088e-07,3.041148639317452778e+23,3.355502177996045287e+21
8.116232464929861258e-07,3.113111206433334221e+23,3.440439647975106937e+21
8.016032064128257143e-07,3.077159126451425861e+23,3.397970987558874644e+21
8.216432865731464313e-07,3.149005008253564244e+23,3.482908159185102832e+21
8.116232464929861258e-07,3.113111206433334892e+23,3.440439647975106937e+21
8.316633266533067369e-07,3.184840660504922565e+23,3.525376521129229812e+21
8.216432865731464313e-07,3.149005008253565587e+23,3.482908159185102307e+21
8.416833667334670424e-07,3.220618291384259424e+23,3.567844733747856933e+21
8.316633266533067369e-07,3.184840660504922565e+23,3.525376521129229812e+21
