x,t=0.1s,t=30000000.0s
1.002004008016032209e-08,1.070846944818115772e+21,1.107458713915789722e+19
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.004008016032064418e-08,2.140219461085402759e+21,2.214917426252269978e+19
1.002004008016032209e-08,1.070846944818115510e+21,1.107458713915789107e+19
3.006012024048096958e-08,3.208120267699758039e+21,3.322376135430172672e+19
2.004008016032064418e-08,2.140219461085402497e+21,2.214917426252268339e+19
4.008016032064128836e-08,4.274552076026937082e+21,4.429834839870278042e+19
3.006012024048096958e-08,3.208120267699758563e+21,3.322376135430171853e+19
5.010020040080160715e-08,5.339517589931662770e+21,5.537293537993406874e+19
4.008016032064128836e-08,4.274552076026937606e+21,4.429834839870278042e+19
6.012024048096193916e-08,6.403019505808565076e+21,6.644752228220434842e+19
5.010020040080160715e-08,5.339517589931663819e+21,5.537293537993406874e+19
7.014028056112225794e-08,7.465060512612920328e+21,7.752210908972279398e+19
6.012024048096193916e-08,6.403019505808562979e+21,6.644752228220434022e+19
8.016032064128257673e-08,8.525643291891262816e+21,8.859669578669899776e+19
7.014028056112225794e-08,7.465060512612917182e+21,7.752210908972277760e+19
9.018036072144289551e-08,9.584770517811784057e+21,9.967128235734304358e+19
8.016032064128257673e-08,8.525643291891259671e+21,8.859669578669899776e+19
1.002004008016032143e-07,1.064244485719458211e+22,1.107458687858655068e+20
9.018036072144289551e-08,9.584770517811781960e+21,9.967128235734302720e+19
1.102204408817635463e-07,1.169866896954173161e+22,1.218204550564774216e+20
1.002004008016032143e-07,1.064244485719458421e+22,1.107458687858654577e+20
1.202404809619238783e-07,1.275344550706718913e+22,1.328950411533902316e+20
1.102204408817635463e-07,1.169866896954173161e+22,1.218204550564773724e+20
1.302605210420841839e-07,1.380677711472652557e+22,1.439696270608157901e+20
1.202404809619238783e-07,1.275344550706718284e+22,1.328950411533902152e+20
1.402805611222445159e-07,1.485866643024650437e+22,1.550442127629666222e+20
1.302605210420841839e-07,1.380677711472652137e+22,1.439696270608157573e+20
1.503006012024048214e-07,1.590911608415451297e+22,1.661187982440555479e+20
1.402805611222445159e-07,1.485866643024650646e+22,1.550442127629666222e+20
1.603206412825651535e-07,1.695812869980775304e+22,1.771933834882958623e+20
1.503006012024048214e-07,1.590911608415452135e+22,1.661187982440554824e+20
1.703406813627254855e-07,1.800570689342237416e+22,1.882679684799013519e+20
1.603206412825651535e-07,1.695812869980775934e+22,1.771933834882957967e+20
1.803607214428857910e-07,1.905185327410234733e+22,1.993425532030861312e+20
1.703406813627254855e-07,1.800570689342237206e+22,1.882679684799012536e+20
1.903807615230461230e-07,2.009657044386826106e+22,2.104171376420651008e+20
1.803607214428857910e-07,1.905185327410234314e+22,1.993425532030861640e+20
2.004008016032064286e-07,2.113986099768591385e+22,2.214917217810532598e+20
1.903807615230461230e-07,2.009657044386825267e+22,2.104171376420651008e+20
2.104208416833667606e-07,2.218172752349473695e+22,2.325663056042662298e+20
2.004008016032064286e-07,2.113986099768591385e+22,2.214917217810532925e+20
2.204408817635270926e-07,2.322217260223611640e+22,2.436408890959203860e+20
2.104208416833667606e-07,2.218172752349473695e+22,2.325663056042663281e+20
2.304609218436873982e-07,2.426119880788146966e+22,2.547154722402317763e+20
2.204408817635270926e-07,2.322217260223611221e+22,2.436408890959204516e+20
2.404809619238477567e-07,2.529880870746029294e+22,2.657900550214178898e+20
2.304609218436873982e-07,2.426119880788146966e+22,2.547154722402318746e+20
2.505010020040080622e-07,2.633500486108789814e+22,2.768646374236958556e+20
2.404809619238477567e-07,2.529880870746028874e+22,2.657900550214178570e+20
2.605210420841683677e-07,2.736978982199315818e+22,2.879392194312835564e+20
2.505010020040080622e-07,2.633500486108788975e+22,2.768646374236959212e+20
2.705410821643286733e-07,2.840316613654597966e+22,2.990138010283996611e+20
2.605210420841683677e-07,2.736978982199314560e+22,2.879392194312836547e+20
2.805611222444890318e-07,2.943513634428470847e+22,3.100883821992630026e+20
