x,t=0.1s,t=30000000.0s
1.002004008016032209e-08,9.483656788676383343e+21,1.654121796840016896e+19
0.000000000000000000e+00,8.641898770589996800e+16,2.500490675109862061e+11
2.004008016032064418e-08,1.896395104522267001e+22,3.308243268611824026e+19
1.002004008016032209e-08,9.483656788676385440e+21,1.654121796840016896e+19
3.006012024048096958e-08,2.844097081021663963e+22,4.962364440315941683e+19
2.004008016032064418e-08,1.896395104522267001e+22,3.308243268611824435e+19
4.008016032064128836e-08,3.791471766422240310e+22,6.616485311947985715e+19
3.006012024048096958e-08,2.844097081021663963e+22,4.962364440315943322e+19
5.010020040080160715e-08,4.738519319740960840e+22,8.270605883503557018e+19
4.008016032064128836e-08,3.791471766422238632e+22,6.616485311947983258e+19
6.012024048096193916e-08,5.685239899598887479e+22,9.924726154978277786e+19
5.010020040080160715e-08,4.738519319740960840e+22,8.270605883503552102e+19
7.014028056112225794e-08,6.631633664584733164e+22,1.157884612636774236e+20
6.012024048096193916e-08,5.685239899598887479e+22,9.924726154978271232e+19
8.016032064128257673e-08,7.577700773157590899e+22,1.323296579766757622e+20
7.014028056112225794e-08,6.631633664584736519e+22,1.157884612636774236e+20
9.018036072144289551e-08,8.523441383673117121e+22,1.488708516887339008e+20
8.016032064128257673e-08,7.577700773157590899e+22,1.323296579766757130e+20
1.002004008016032143e-07,9.468855654376615287e+22,1.654120423998078321e+20
9.018036072144289551e-08,8.523441383673110410e+22,1.488708516887338025e+20
1.102204408817635463e-07,1.041394374340507851e+23,1.819532301098536796e+20
1.002004008016032143e-07,9.468855654376618643e+22,1.654120423998077993e+20
1.202404809619238783e-07,1.135870580878671474e+23,1.984944148188275671e+20
1.102204408817635463e-07,1.041394374340507683e+23,1.819532301098536796e+20
1.302605210420841839e-07,1.230314200844118838e+23,2.150355965266857820e+20
1.202404809619238783e-07,1.135870580878670970e+23,1.984944148188276654e+20
1.402805611222445159e-07,1.324725250017974949e+23,2.315767752333841859e+20
1.302605210420841839e-07,1.230314200844118671e+23,2.150355965266857165e+20
1.503006012024048214e-07,1.419103744170524378e+23,2.481179509388790333e+20
1.402805611222445159e-07,1.324725250017974949e+23,2.315767752333841531e+20
1.603206412825651535e-07,1.513449699061231067e+23,2.646591236431262843e+20
1.503006012024048214e-07,1.419103744170524546e+23,2.481179509388789023e+20
1.703406813627254855e-07,1.607763130438738657e+23,2.812002933460821606e+20
1.603206412825651535e-07,1.513449699061230731e+23,2.646591236431261860e+20
1.803607214428857910e-07,1.702044054040886766e+23,2.977414600477026550e+20
1.703406813627254855e-07,1.607763130438737314e+23,2.812002933460822262e+20
1.903807615230461230e-07,1.796292485594717534e+23,3.142826237479439565e+20
1.803607214428857910e-07,1.702044054040884418e+23,2.977414600477027205e+20
2.004008016032064286e-07,1.890508440816485684e+23,3.308237844467626148e+20
1.903807615230461230e-07,1.796292485594715857e+23,3.142826237479438909e+20
2.104208416833667606e-07,1.984691935411676979e+23,3.473649421441136722e+20
2.004008016032064286e-07,1.890508440816485684e+23,3.308237844467622871e+20
2.204408817635270926e-07,2.078842985075000172e+23,3.639060968399541371e+20
2.104208416833667606e-07,1.984691935411676979e+23,3.473649421441135411e+20
2.304609218436873982e-07,2.172961605490412167e+23,3.804472485342398382e+20
2.204408817635270926e-07,2.078842985074999500e+23,3.639060968399542026e+20
2.404809619238477567e-07,2.267047812331122385e+23,3.969883972269268664e+20
2.304609218436873982e-07,2.172961605490412167e+23,3.804472485342399693e+20
2.505010020040080622e-07,2.361101621259600145e+23,4.135295429179712471e+20
2.404809619238477567e-07,2.267047812331122050e+23,3.969883972269268009e+20
2.605210420841683677e-07,2.455123047927591438e+23,4.300706856073293332e+20
2.505010020040080622e-07,2.361101621259600145e+23,4.135295429179713126e+20
2.705410821643286733e-07,2.549112107976120609e+23,4.466118252949568881e+20
2.605210420841683677e-07,2.455123047927590431e+23,4.300706856073292022e+20
2.805611222444890318e-07,2.643068817035503442e+23,4.631529619808105923e+20
2.705410821643286733e-07,2.549112107976120273e+23,4.466118252949568881e+20
2.905811623246493373e-07,2.736993190725362595e+23,4.796940956648455537e+20
2.805611222444890318e-07,2.643068817035502100e+23,4.631529619808103956e+20
3.006012024048096429e-07,2.830885244654620550e+23,4.962352263470192394e+20
2.905811623246493373e-07,2.736993190725359575e+23,4.796940956648453571e+20
3.106212424849700014e-07,2.924744994421534852e+23,5.127763540272866918e+20
3.006012024048096429e-07,2.830885244654618537e+23,4.962352263470189117e+20
3.206412825651303069e-07,3.018572455613679314e+23,5.293174787056040018e+20
3.106212424849700014e-07,2.924744994421532504e+23,5.127763540272862986e+20
3.306613226452906125e-07,3.112367643807977570e+23,5.458586003819276534e+20
3.206412825651303069e-07,3.018572455613680321e+23,5.293174787056040018e+20
3.406813627254509709e-07,3.206130574570707107e+23,5.623997190562142618e+20
3.306613226452906125e-07,3.112367643807980255e+23,5.458586003819277189e+20
3.507014028056112765e-07,3.299861263457490871e+23,5.789408347284191314e+20
3.406813627254509709e-07,3.206130574570703752e+23,5.623997190562139341e+20
