x,t=0.1s,t=30000000.0s
1.002004008016032209e-08,8.587518114210619392e+19,1.497757051978456640e+17
0.000000000000000000e+00,2.587829462177733203e+13,7.871143755912777781e+07
2.004008016032064418e-08,1.717292872019027231e+20,2.995514093720330880e+17
1.002004008016032209e-08,8.587518114210619392e+19,1.497757051978456640e+17
3.006012024048096958e-08,2.575623499782764298e+20,4.493271126008646400e+17
2.004008016032064418e-08,1.717292872019026903e+20,2.995514093720330240e+17
4.008016032064128836e-08,3.433743753803182899e+20,5.991028148839306240e+17
3.006012024048096958e-08,2.575623499782764626e+20,4.493271126008645120e+17
5.010020040080160715e-08,4.291653693175347937e+20,7.488785162208215040e+17
4.008016032064128836e-08,3.433743753803182244e+20,5.991028148839303680e+17
6.012024048096193916e-08,5.149353376966570803e+20,8.986542166111289600e+17
5.010020040080160715e-08,4.291653693175348593e+20,7.488785162208213760e+17
7.014028056112225794e-08,6.006842864224974930e+20,1.048429916054441472e+18
6.012024048096193916e-08,5.149353376966572114e+20,8.986542166111292160e+17
8.016032064128257673e-08,6.864122213977199739e+20,1.198205614550352128e+18
7.014028056112225794e-08,6.006842864224974930e+20,1.048429916054441728e+18
9.018036072144289551e-08,7.721191485229039616e+20,1.347981312098450176e+18
8.016032064128257673e-08,6.864122213977199739e+20,1.198205614550351616e+18
1.002004008016032143e-07,8.578050736965294490e+20,1.497757008698326272e+18
9.018036072144289551e-08,7.721191485229039616e+20,1.347981312098449920e+18
1.102204408817635463e-07,9.434700028149801943e+20,1.647532704349571584e+18
1.002004008016032143e-07,8.578050736965295800e+20,1.497757008698326528e+18
1.202404809619238783e-07,1.029113941772545425e+21,1.797308399051776512e+18
1.102204408817635463e-07,9.434700028149803254e+20,1.647532704349571584e+18
1.302605210420841839e-07,1.114736896461421281e+21,1.947084092804531456e+18
1.202404809619238783e-07,1.029113941772545688e+21,1.797308399051776512e+18
1.402805611222445159e-07,1.200338872771710026e+21,2.096859785607426816e+18
1.302605210420841839e-07,1.114736896461420757e+21,1.947084092804531456e+18
1.503006012024048214e-07,1.285919876591422013e+21,2.246635477460054272e+18
1.402805611222445159e-07,1.200338872771709764e+21,2.096859785607427840e+18
1.603206412825651535e-07,1.371479913806478967e+21,2.396411168362004992e+18
1.503006012024048214e-07,1.285919876591422276e+21,2.246635477460053504e+18
1.703406813627254855e-07,1.457018990300712403e+21,2.546186858312865792e+18
1.603206412825651535e-07,1.371479913806478967e+21,2.396411168362003968e+18
1.803607214428857910e-07,1.542537111955861406e+21,2.695962547312231936e+18
1.703406813627254855e-07,1.457018990300711879e+21,2.546186858312865280e+18
1.903807615230461230e-07,1.628034284651583898e+21,2.845738235359690240e+18
1.803607214428857910e-07,1.542537111955861930e+21,2.695962547312230912e+18
