x,t=0.1s,t=30000000.0s
1.002004008016032209e-08,6.028657643688823194e+19,6.390569383262736800e+16
0.000000000000000000e+00,1.893064396567382031e+13,2.127051649093626812e+07
2.004008016032064418e-08,1.205648658222768947e+20,1.278113873885791040e+17
1.002004008016032209e-08,6.028657643688822374e+19,6.390569383262734400e+16
3.006012024048096958e-08,1.808348882747963474e+20,1.917170806889664640e+17
2.004008016032064418e-08,1.205648658222769275e+20,1.278113873885791040e+17
4.008016032064128836e-08,2.410966449784282808e+20,2.556227737336307520e+17
3.006012024048096958e-08,1.808348882747964457e+20,1.917170806889665280e+17
5.010020040080160715e-08,3.013501371179939922e+20,3.195284665224125440e+17
4.008016032064128836e-08,2.410966449784282808e+20,2.556227737336307520e+17
6.012024048096193916e-08,3.615953658778571899e+20,3.834341590551528960e+17
5.010020040080160715e-08,3.013501371179940577e+20,3.195284665224124800e+17
7.014028056112225794e-08,4.218323324422718095e+20,4.473398513316930560e+17
6.012024048096193916e-08,3.615953658778573210e+20,3.834341590551529600e+17
8.016032064128257673e-08,4.820610379952886907e+20,5.112455433518732800e+17
7.014028056112225794e-08,4.218323324422718095e+20,4.473398513316928640e+17
9.018036072144289551e-08,5.422814837207787110e+20,5.751512351155349760e+17
8.016032064128257673e-08,4.820610379952886907e+20,5.112455433518730880e+17
1.002004008016032143e-07,6.024936708024311480e+20,6.390569266225192960e+17
9.018036072144289551e-08,5.422814837207787766e+20,5.751512351155347840e+17
1.102204408817635463e-07,6.626976004237489603e+20,7.029626178726663680e+17
1.002004008016032143e-07,6.024936708024307548e+20,6.390569266225189120e+17
1.202404809619238783e-07,7.228932737680537027e+20,7.668683088658182400e+17
1.102204408817635463e-07,6.626976004237488292e+20,7.029626178726659840e+17
1.302605210420841839e-07,7.830806920184829051e+20,8.307739996018146560e+17
1.202404809619238783e-07,7.228932737680539648e+20,7.668683088658179840e+17
1.402805611222445159e-07,8.432598563579908588e+20,8.946796900804972800e+17
1.302605210420841839e-07,7.830806920184829051e+20,8.307739996018145280e+17
1.503006012024048214e-07,9.034307679693483540e+20,9.585853803017072640e+17
1.402805611222445159e-07,8.432598563579908588e+20,8.946796900804974080e+17
1.603206412825651535e-07,9.635934280351433359e+20,1.022491070265284864e+18
1.503006012024048214e-07,9.034307679693483540e+20,9.585853803017068800e+17
1.703406813627254855e-07,1.023747837737781166e+21,1.086396759971071872e+18
1.603206412825651535e-07,9.635934280351435981e+20,1.022491070265284864e+18
1.803607214428857910e-07,1.083893998259480953e+21,1.150302449418907904e+18
1.703406813627254855e-07,1.023747837737781035e+21,1.086396759971072000e+18
1.903807615230461230e-07,1.144031910782282760e+21,1.214208138608635904e+18
1.803607214428857910e-07,1.083893998259481215e+21,1.150302449418907648e+18
2.004008016032064286e-07,1.204161576488042234e+21,1.278113827540093696e+18
1.903807615230461230e-07,1.144031910782282760e+21,1.214208138608635392e+18
2.104208416833667606e-07,1.264282996558428635e+21,1.342019516213125888e+18
2.004008016032064286e-07,1.204161576488041447e+21,1.278113827540093440e+18
2.204408817635270926e-07,1.324396172174933361e+21,1.405925204627570944e+18
2.104208416833667606e-07,1.264282996558428897e+21,1.342019516213125120e+18
2.304609218436873982e-07,1.384501104518861423e+21,1.469830892783270912e+18
2.204408817635270926e-07,1.324396172174933098e+21,1.405925204627570432e+18
2.404809619238477567e-07,1.444597794771336692e+21,1.533736580680066048e+18
2.304609218436873982e-07,1.384501104518861160e+21,1.469830892783270656e+18
2.505010020040080622e-07,1.504686244113297179e+21,1.597642268317796864e+18
2.404809619238477567e-07,1.444597794771335905e+21,1.533736580680066304e+18
2.605210420841683677e-07,1.564766453725500801e+21,1.661547955696305664e+18
2.505010020040080622e-07,1.504686244113296916e+21,1.597642268317796864e+18
2.705410821643286733e-07,1.624838424788522238e+21,1.725453642815432448e+18
2.605210420841683677e-07,1.564766453725500801e+21,1.661547955696305152e+18
2.805611222444890318e-07,1.684902158482752930e+21,1.789359329675019776e+18
2.705410821643286733e-07,1.624838424788522500e+21,1.725453642815432704e+18
2.905811623246493373e-07,1.744957655988400292e+21,1.853265016274905344e+18
2.805611222444890318e-07,1.684902158482752930e+21,1.789359329675019008e+18
3.006012024048096429e-07,1.805004918485490598e+21,1.917170702614932992e+18
2.905811623246493373e-07,1.744957655988400030e+21,1.853265016274905344e+18
3.106212424849700014e-07,1.865043947153867145e+21,1.981076388694942464e+18
3.006012024048096429e-07,1.805004918485490860e+21,1.917170702614933760e+18
3.206412825651303069e-07,1.925074743173189468e+21,2.044982074514775040e+18
3.106212424849700014e-07,1.865043947153867145e+21,1.981076388694942720e+18
3.306613226452906125e-07,1.985097307722934387e+21,2.108887760074270720e+18
3.206412825651303069e-07,1.925074743173188682e+21,2.044982074514775040e+18
3.406813627254509709e-07,2.045111641982398628e+21,2.172793445373272576e+18
3.306613226452906125e-07,1.985097307722935173e+21,2.108887760074272000e+18
3.507014028056112765e-07,2.105117747130691748e+21,2.236699130411618816e+18
3.406813627254509709e-07,2.045111641982398628e+21,2.172793445373272832e+18
3.607214428857715820e-07,2.165115624346746618e+21,2.300604815189152768e+18
3.507014028056112765e-07,2.105117747130691748e+21,2.236699130411618816e+18
3.707414829659319405e-07,2.225105274809307628e+21,2.364510499705714176e+18
3.607214428857715820e-07,2.165115624346746094e+21,2.300604815189153280e+18
3.807615230460922461e-07,2.285086699696940122e+21,2.428416183961142784e+18
3.707414829659319405e-07,2.225105274809306317e+21,2.364510499705714688e+18
3.907815631262525516e-07,2.345059900188024373e+21,2.492321867955283968e+18
3.807615230460922461e-07,2.285086699696939598e+21,2.428416183961142784e+18
4.008016032064128572e-07,2.405024877460763181e+21,2.556227551687972864e+18
3.907815631262525516e-07,2.345059900188024111e+21,2.492321867955282944e+18
4.108216432865732157e-07,2.464981632693171126e+21,2.620133235159055360e+18
4.008016032064128572e-07,2.405024877460762657e+21,2.556227551687972352e+18
4.208416833667335212e-07,2.524930167063083745e+21,2.684038918368368640e+18
4.108216432865732157e-07,2.464981632693170078e+21,2.620133235159053824e+18
4.308617234468938267e-07,2.584870481748151501e+21,2.747944601315753984e+18
4.208416833667335212e-07,2.524930167063083745e+21,2.684038918368368128e+18
4.408817635270541852e-07,2.644802577925848695e+21,2.811850284001054720e+18
4.308617234468938267e-07,2.584870481748152025e+21,2.747944601315755520e+18
4.509018036072144908e-07,2.704726456773457740e+21,2.875755966424111104e+18
4.408817635270541852e-07,2.644802577925847122e+21,2.811850284001054720e+18
4.609218436873747963e-07,2.764642119468086985e+21,2.939661648584764416e+18
4.509018036072144908e-07,2.704726456773457740e+21,2.875755966424110080e+18
4.709418837675351548e-07,2.824549567186658656e+21,3.003567330482852864e+18
4.609218436873747963e-07,2.764642119468086460e+21,2.939661648584763904e+18
4.809619238476955133e-07,2.884448801105912005e+21,3.067473012118219776e+18
4.709418837675351548e-07,2.824549567186659181e+21,3.003567330482853376e+18
4.909819639278558188e-07,2.944339822402410119e+21,3.131378693490706944e+18
4.809619238476955133e-07,2.884448801105912529e+21,3.067473012118218752e+18
5.010020040080161244e-07,3.004222632252524200e+21,3.195284374600151552e+18
4.909819639278558188e-07,2.944339822402409071e+21,3.131378693490705408e+18
5.110220440881764299e-07,3.064097231832452956e+21,3.259190055446397952e+18
5.010020040080161244e-07,3.004222632252523676e+21,3.195284374600151552e+18
5.210420841683367355e-07,3.123963622318204781e+21,3.323095736029285888e+18
5.110220440881764299e-07,3.064097231832452956e+21,3.259190055446396928e+18
5.310621242484970410e-07,3.183821804885614002e+21,3.387001416348657152e+18
5.210420841683367355e-07,3.123963622318204781e+21,3.323095736029285888e+18
5.410821643286573466e-07,3.243671780710324109e+21,3.450907096404352000e+18
5.310621242484970410e-07,3.183821804885614002e+21,3.387001416348656128e+18
5.511022044088177580e-07,3.303513550967806624e+21,3.514812776196210176e+18
5.410821643286573466e-07,3.243671780710325682e+21,3.450907096404350976e+18
5.611222444889780636e-07,3.363347116833343799e+21,3.578718455724074496e+18
5.511022044088177580e-07,3.303513550967807672e+21,3.514812776196211200e+18
5.711422845691383691e-07,3.423172479482034913e+21,3.642624134987785216e+18
5.611222444889780636e-07,3.363347116833342751e+21,3.578718455724076032e+18
5.811623246492986747e-07,3.482989640088806228e+21,3.706529813987183104e+18
5.711422845691383691e-07,3.423172479482034389e+21,3.642624134987785728e+18
5.911823647294589802e-07,3.542798599828385825e+21,3.770435492722108928e+18
5.811623246492986747e-07,3.482989640088806228e+21,3.706529813987185664e+18
6.012024048096192857e-07,3.602599359875343974e+21,3.834341171192406528e+18
5.911823647294589802e-07,3.542798599828388970e+21,3.770435492722109440e+18
6.112224448897796972e-07,3.662391921404048572e+21,3.898246849397910528e+18
6.012024048096192857e-07,3.602599359875345023e+21,3.834341171192406528e+18
6.212424849699400027e-07,3.722176285588691878e+21,3.962152527338468864e+18
6.112224448897796972e-07,3.662391921404048572e+21,3.898246849397911040e+18
6.312625250501003083e-07,3.781952453603289465e+21,4.026058205013916160e+18
6.212424849699400027e-07,3.722176285588691878e+21,3.962152527338468864e+18
6.412825651302606138e-07,3.841720426621664494e+21,4.089963882424099328e+18
6.312625250501003083e-07,3.781952453603289465e+21,4.026058205013916672e+18
6.513026052104209194e-07,3.901480205817473401e+21,4.153869559568854528e+18
6.412825651302606138e-07,3.841720426621664494e+21,4.089963882424098304e+18
6.613226452905812249e-07,3.961231792364177064e+21,4.217775236448023552e+18
6.513026052104209194e-07,3.901480205817472352e+21,4.153869559568856064e+18
6.713426853707415305e-07,4.020975187435059675e+21,4.281680913061450752e+18
6.613226452905812249e-07,3.961231792364175491e+21,4.217775236448025088e+18
6.813627254509019419e-07,4.080710392203226120e+21,4.345586589408973824e+18
