x,t=0.1s,t=30000000.0s
1.002004008016032209e-08,3.393461218928748921e+21,3.597171482005915648e+18
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.004008016032064418e-08,6.786469818619391902e+21,7.194342964002876416e+18
1.002004008016032209e-08,3.393461218928747872e+21,3.597171482005916160e+18
3.006012024048096958e-08,1.017902586058543569e+22,1.079151444598192947e+19
2.004008016032064418e-08,6.786469818619390853e+21,7.194342964002877440e+18
4.008016032064128836e-08,1.357112940633172371e+22,1.438868592793413018e+19
3.006012024048096958e-08,1.017902586058543360e+22,1.079151444598192947e+19
5.010020040080160715e-08,1.696278051735441349e+22,1.798585740985050112e+19
4.008016032064128836e-08,1.357112940633172161e+22,1.438868592793412403e+19
6.012024048096193916e-08,2.035397925514103908e+22,2.158302889172212531e+19
5.010020040080160715e-08,1.696278051735440930e+22,1.798585740985049702e+19
7.014028056112225794e-08,2.374472568117039360e+22,2.518020037354000794e+19
6.012024048096193916e-08,2.035397925514102650e+22,2.158302889172211712e+19
8.016032064128257673e-08,2.713501985691269281e+22,2.877737185529522176e+19
7.014028056112225794e-08,2.374472568117039360e+22,2.518020037354000794e+19
9.018036072144289551e-08,3.052486184382942623e+22,3.237454333697881702e+19
8.016032064128257673e-08,2.713501985691269281e+22,2.877737185529522176e+19
1.002004008016032143e-07,3.391425170337344310e+22,3.597171481858181120e+19
9.018036072144289551e-08,3.052486184382943461e+22,3.237454333697882112e+19
1.102204408817635463e-07,3.730318949698894823e+22,3.956888630009529958e+19
1.002004008016032143e-07,3.391425170337344730e+22,3.597171481858181939e+19
1.202404809619238783e-07,4.069167528611146419e+22,4.316605778151028326e+19
1.102204408817635463e-07,3.730318949698896501e+22,3.956888630009528320e+19
1.302605210420841839e-07,4.407970913216785233e+22,4.676322926281780429e+19
1.202404809619238783e-07,4.069167528611148097e+22,4.316605778151028326e+19
1.402805611222445159e-07,4.746729109657635888e+22,5.036040074400895795e+19
1.302605210420841839e-07,4.407970913216786910e+22,4.676322926281781248e+19
1.503006012024048214e-07,5.085442124074653529e+22,5.395757222507474125e+19
1.402805611222445159e-07,4.746729109657636726e+22,5.036040074400895795e+19
1.603206412825651535e-07,5.424109962607927597e+22,5.755474370600624128e+19
1.503006012024048214e-07,5.085442124074651851e+22,5.395757222507473306e+19
1.703406813627254855e-07,5.762732631396685185e+22,6.115191518679447962e+19
1.603206412825651535e-07,5.424109962607927597e+22,5.755474370600624128e+19
1.803607214428857910e-07,6.101310136579284324e+22,6.474908666743051878e+19
1.703406813627254855e-07,5.762732631396681830e+22,6.115191518679447142e+19
1.903807615230461230e-07,6.439842484293223213e+22,6.834625814790537216e+19
1.803607214428857910e-07,6.101310136579284324e+22,6.474908666743048602e+19
2.004008016032064286e-07,6.778329680675131831e+22,7.194342962821010227e+19
1.903807615230461230e-07,6.439842484293221535e+22,6.834625814790538035e+19
2.104208416833667606e-07,7.116771731860777809e+22,7.554060110833580442e+19
2.004008016032064286e-07,6.778329680675130992e+22,7.194342962821009408e+19
2.204408817635270926e-07,7.455168643985059715e+22,7.913777258827343462e+19
2.104208416833667606e-07,7.116771731860776131e+22,7.554060110833577165e+19
2.304609218436873982e-07,7.793520423182016289e+22,8.273494406801412915e+19
2.204408817635270926e-07,7.455168643985059715e+22,7.913777258827343462e+19
2.404809619238477567e-07,8.131827075584820563e+22,8.633211554754882765e+19
2.304609218436873982e-07,7.793520423182016289e+22,8.273494406801414554e+19
2.505010020040080622e-07,8.470088607325781544e+22,8.992928702686866637e+19
2.404809619238477567e-07,8.131827075584818885e+22,8.633211554754887680e+19
2.605210420841683677e-07,8.808305024536337501e+22,9.352645850596471603e+19
2.505010020040080622e-07,8.470088607325781544e+22,8.992928702686869914e+19
2.705410821643286733e-07,9.146476333347081132e+22,9.712362998482794906e+19
2.605210420841683677e-07,8.808305024536337501e+22,9.352645850596466688e+19
2.805611222444890318e-07,9.484602539887719298e+22,1.007208014634494362e+20
2.705410821643286733e-07,9.146476333347081132e+22,9.712362998482794906e+19
2.905811623246493373e-07,9.822683650287108253e+22,1.043179729418202153e+20
2.805611222444890318e-07,9.484602539887720976e+22,1.007208014634494198e+20
3.006012024048096429e-07,1.016071967067323855e+23,1.079151444199313736e+20
2.905811623246493373e-07,9.822683650287109931e+22,1.043179729418201989e+20
3.106212424849700014e-07,1.049871060717323504e+23,1.115123158977739162e+20
3.006012024048096429e-07,1.016071967067324358e+23,1.079151444199313408e+20
3.206412825651303069e-07,1.083665646591336860e+23,1.151094873753387991e+20
3.106212424849700014e-07,1.049871060717323336e+23,1.115123158977738834e+20
3.306613226452906125e-07,1.117455725301902093e+23,1.187066588526173225e+20
3.206412825651303069e-07,1.083665646591336356e+23,1.151094873753387991e+20
3.406813627254509709e-07,1.151241297461475164e+23,1.223038303296002949e+20
3.306613226452906125e-07,1.117455725301901925e+23,1.187066588526172897e+20
3.507014028056112765e-07,1.185022363682421604e+23,1.259010018062788198e+20
3.406813627254509709e-07,1.151241297461474660e+23,1.223038303296002785e+20
3.607214428857715820e-07,1.218798924577023061e+23,1.294981732826440499e+20
3.507014028056112765e-07,1.185022363682421604e+23,1.259010018062788198e+20
3.707414829659319405e-07,1.252570980757475615e+23,1.330953447586869248e+20
3.607214428857715820e-07,1.218798924577023564e+23,1.294981732826440335e+20
3.807615230460922461e-07,1.286338532835886262e+23,1.366925162343984660e+20
3.707414829659319405e-07,1.252570980757475447e+23,1.330953447586868920e+20
3.907815631262525516e-07,1.320101581424277775e+23,1.402896877097698427e+20
3.807615230460922461e-07,1.286338532835886430e+23,1.366925162343984660e+20
4.008016032064128572e-07,1.353860127134587195e+23,1.438868591847919780e+20
3.907815631262525516e-07,1.320101581424277942e+23,1.402896877097697772e+20
4.108216432865732157e-07,1.387614170578664324e+23,1.474840306594559754e+20
4.008016032064128572e-07,1.353860127134587699e+23,1.438868591847920271e+20
4.208416833667335212e-07,1.421363712368271551e+23,1.510812021337529713e+20
4.108216432865732157e-07,1.387614170578664324e+23,1.474840306594559918e+20
4.308617234468938267e-07,1.455108753115088222e+23,1.546783736076738232e+20
4.208416833667335212e-07,1.421363712368272390e+23,1.510812021337528730e+20
4.408817635270541852e-07,1.488849293430705934e+23,1.582755450812097167e+20
4.308617234468938267e-07,1.455108753115088054e+23,1.546783736076737905e+20
4.509018036072144908e-07,1.522585333926627367e+23,1.618727165543516078e+20
4.408817635270541852e-07,1.488849293430704927e+23,1.582755450812097167e+20
4.609218436873747963e-07,1.556316875214273663e+23,1.654698880270905836e+20
4.509018036072144908e-07,1.522585333926627367e+23,1.618727165543516733e+20
4.709418837675351548e-07,1.590043917904978893e+23,1.690670594994177966e+20
4.609218436873747963e-07,1.556316875214273999e+23,1.654698880270906491e+20
4.809619238476955133e-07,1.623766462609988036e+23,1.726642309713240719e+20
