x,t=0.1s,t=30000000.0s
1.002004008016032209e-08,1.017884739849079620e+21,1.079003112405465728e+18
0.000000000000000000e+00,2.741179855159374000e+15,3.080020413017271519e+09
2.004008016032064418e-08,2.035598088786234049e+21,2.158006184767980288e+18
1.002004008016032209e-08,1.017884739849079489e+21,1.079003112405465600e+18
3.006012024048096958e-08,3.053142821676018303e+21,3.237009220164881920e+18
2.004008016032064418e-08,2.035598088786234573e+21,2.158006184767980544e+18
4.008016032064128836e-08,4.070518971583237718e+21,4.316012218593487360e+18
3.006012024048096958e-08,3.053142821676018303e+21,3.237009220164881920e+18
5.010020040080160715e-08,5.087726571728503046e+21,5.395015180051108864e+18
4.008016032064128836e-08,4.070518971583239291e+21,4.316012218593485824e+18
6.012024048096193916e-08,6.104765655280391291e+21,6.474018104535066624e+18
5.010020040080160715e-08,5.087726571728503046e+21,5.395015180051109888e+18
7.014028056112225794e-08,7.121636255411143180e+21,7.553020992042680320e+18
6.012024048096193916e-08,6.104765655280390242e+21,6.474018104535064576e+18
8.016032064128257673e-08,8.138338405281729348e+21,8.632023842571252736e+18
7.014028056112225794e-08,7.121636255411138986e+21,7.553020992042676224e+18
9.018036072144289551e-08,9.154872138045864280e+21,9.711026656118114304e+18
8.016032064128257673e-08,8.138338405281729348e+21,8.632023842571251712e+18
1.002004008016032143e-07,1.017123748684894516e+22,1.079002943268057293e+19
9.018036072144289551e-08,9.154872138045865329e+21,9.711026656118116352e+18
1.102204408817635463e-07,1.118743448482831401e+22,1.186903217225595290e+19
1.002004008016032143e-07,1.017123748684893887e+22,1.079002943268057293e+19
1.202404809619238783e-07,1.220346316511319897e+22,1.294803487484156518e+19
1.102204408817635463e-07,1.118743448482830982e+22,1.186903217225594880e+19
1.302605210420841839e-07,1.321932356082474156e+22,1.402703754043471258e+19
1.202404809619238783e-07,1.220346316511320107e+22,1.294803487484156314e+19
1.402805611222445159e-07,1.423501570507600717e+22,1.510604016903273677e+19
1.302605210420841839e-07,1.321932356082474366e+22,1.402703754043471462e+19
1.503006012024048214e-07,1.525053963097194103e+22,1.618504276063294054e+19
1.402805611222445159e-07,1.423501570507601137e+22,1.510604016903273677e+19
1.603206412825651535e-07,1.626589537160942269e+22,1.726404531523264512e+19
1.503006012024048214e-07,1.525053963097193893e+22,1.618504276063293440e+19
1.703406813627254855e-07,1.728108296007723254e+22,1.834304783282915738e+19
1.603206412825651535e-07,1.626589537160941850e+22,1.726404531523264307e+19
1.803607214428857910e-07,1.829610242945607270e+22,1.942205031341979238e+19
1.703406813627254855e-07,1.728108296007723044e+22,1.834304783282916352e+19
1.903807615230461230e-07,1.931095381281857759e+22,2.050105275700188365e+19
1.803607214428857910e-07,1.829610242945607480e+22,1.942205031341979648e+19
2.004008016032064286e-07,2.032563714322927190e+22,2.158005516357273190e+19
1.903807615230461230e-07,1.931095381281858178e+22,2.050105275700188774e+19
2.104208416833667606e-07,2.134015245374466294e+22,2.265905753312967475e+19
2.004008016032064286e-07,2.032563714322927609e+22,2.158005516357273190e+19
2.204408817635270926e-07,2.235449977741310637e+22,2.373805986566999654e+19
2.104208416833667606e-07,2.134015245374465874e+22,2.265905753312965837e+19
2.304609218436873982e-07,2.336867914727495513e+22,2.481706216119103078e+19
2.204408817635270926e-07,2.235449977741311056e+22,2.373805986566998426e+19
2.404809619238477567e-07,2.438269059636247134e+22,2.589606441969008640e+19
2.304609218436873982e-07,2.336867914727495513e+22,2.481706216119103078e+19
2.505010020040080622e-07,2.539653415769980954e+22,2.697506664116448461e+19
2.404809619238477567e-07,2.438269059636246295e+22,2.589606441969008230e+19
2.605210420841683677e-07,2.641020986430313831e+22,2.805406882561156710e+19
2.505010020040080622e-07,2.539653415769980954e+22,2.697506664116447642e+19
2.705410821643286733e-07,2.742371774918051863e+22,2.913307097302858547e+19
2.605210420841683677e-07,2.641020986430314250e+22,2.805406882561155482e+19
2.805611222444890318e-07,2.843705784533196682e+22,3.021207308341293056e+19
2.705410821643286733e-07,2.742371774918051863e+22,2.913307097302858138e+19
2.905811623246493373e-07,2.945023018574941677e+22,3.129107515676186214e+19
2.805611222444890318e-07,2.843705784533195424e+22,3.021207308341292646e+19
3.006012024048096429e-07,3.046323480341678286e+22,3.237007719307272602e+19
2.905811623246493373e-07,2.945023018574940419e+22,3.129107515676187034e+19
3.106212424849700014e-07,3.147607173130993480e+22,3.344907919234283930e+19
3.006012024048096429e-07,3.046323480341677867e+22,3.237007719307271373e+19
3.206412825651303069e-07,3.248874100239662632e+22,3.452808115456947405e+19
3.106212424849700014e-07,3.147607173130991803e+22,3.344907919234283930e+19
3.306613226452906125e-07,3.350124264963665874e+22,3.560708307975002112e+19
3.206412825651303069e-07,3.248874100239662632e+22,3.452808115456947405e+19
3.406813627254509709e-07,3.451357670598174258e+22,3.668608496788174029e+19
3.306613226452906125e-07,3.350124264963667552e+22,3.560708307975001293e+19
3.507014028056112765e-07,3.552574320437552271e+22,3.776508681896198144e+19
3.406813627254509709e-07,3.451357670598175516e+22,3.668608496788173619e+19
3.607214428857715820e-07,3.653774217775364964e+22,3.884408863298800026e+19
3.507014028056112765e-07,3.552574320437553948e+22,3.776508681896198963e+19
3.707414829659319405e-07,3.754957365904375022e+22,3.992309040995722854e+19
3.607214428857715820e-07,3.653774217775366642e+22,3.884408863298800026e+19
3.807615230460922461e-07,3.856123768116531849e+22,4.100209214986683187e+19
3.707414829659319405e-07,3.754957365904374602e+22,3.992309040995721216e+19
3.907815631262525516e-07,3.957273427702993807e+22,4.208109385271427891e+19
3.807615230460922461e-07,3.856123768116532688e+22,4.100209214986683187e+19
4.008016032064128572e-07,4.058406347954111015e+22,4.316009551849672704e+19
3.907815631262525516e-07,3.957273427702993807e+22,4.208109385271426253e+19
4.108216432865732157e-07,4.159522532159431639e+22,4.423909714721166131e+19
4.008016032064128572e-07,4.058406347954110176e+22,4.316009551849673523e+19
4.208416833667335212e-07,4.260621983607692670e+22,4.531809873885627187e+19
4.108216432865732157e-07,4.159522532159429122e+22,4.423909714721165312e+19
4.308617234468938267e-07,4.361704705586849278e+22,4.639710029342792090e+19
4.208416833667335212e-07,4.260621983607692670e+22,4.531809873885626368e+19
4.408817635270541852e-07,4.462770701384036227e+22,4.747610181092393779e+19
4.308617234468938267e-07,4.361704705586849278e+22,4.639710029342792090e+19
4.509018036072144908e-07,4.563819974285593883e+22,4.855510329134160282e+19
4.408817635270541852e-07,4.462770701384036227e+22,4.747610181092392141e+19
4.609218436873747963e-07,4.664852527577061497e+22,4.963410473467827814e+19
4.509018036072144908e-07,4.563819974285593883e+22,4.855510329134157005e+19
4.709418837675351548e-07,4.765868364543174692e+22,5.071310614093121126e+19
4.609218436873747963e-07,4.664852527577061497e+22,4.963410473467826176e+19
4.809619238476955133e-07,4.866867488467869657e+22,5.179210751009779712e+19
4.709418837675351548e-07,4.765868364543173014e+22,5.071310614093121126e+19
4.909819639278558188e-07,4.967849902634278951e+22,5.287110884217529958e+19
4.809619238476955133e-07,4.866867488467867979e+22,5.179210751009778074e+19
5.010020040080161244e-07,5.068815610324743252e+22,5.395011013716104806e+19
4.909819639278558188e-07,4.967849902634278112e+22,5.287110884217529958e+19
5.110220440881764299e-07,5.169764614820791216e+22,5.502911139505236378e+19
5.010020040080161244e-07,5.068815610324741574e+22,5.395011013716103987e+19
5.210420841683367355e-07,5.270696919403162134e+22,5.610811261584654336e+19
5.110220440881764299e-07,5.169764614820792893e+22,5.502911139505236378e+19
5.310621242484970410e-07,5.371612527351789991e+22,5.718711379954096538e+19
5.210420841683367355e-07,5.270696919403162134e+22,5.610811261584655974e+19
5.410821643286573466e-07,5.472511441945808496e+22,5.826611494613285274e+19
5.310621242484970410e-07,5.371612527351789991e+22,5.718711379954096538e+19
5.511022044088177580e-07,5.573393666463556121e+22,5.934511605561962496e+19
5.410821643286573466e-07,5.472511441945809335e+22,5.826611494613284454e+19
5.611222444889780636e-07,5.674259204182565192e+22,6.042411712799852134e+19
5.511022044088177580e-07,5.573393666463556121e+22,5.934511605561960858e+19
5.711422845691383691e-07,5.775108058379582020e+22,6.150311816326684672e+19
5.611222444889780636e-07,5.674259204182566031e+22,6.042411712799851315e+19
5.811623246492986747e-07,5.875940232330539224e+22,6.258211916142197965e+19
5.711422845691383691e-07,5.775108058379582859e+22,6.150311816326683853e+19
5.911823647294589802e-07,5.976755729310583410e+22,6.366112012246120038e+19
5.811623246492986747e-07,5.875940232330539224e+22,6.258211916142195507e+19
6.012024048096192857e-07,6.077554552594054198e+22,6.474012104638184653e+19
5.911823647294589802e-07,5.976755729310584249e+22,6.366112012246117581e+19
6.112224448897796972e-07,6.178336705454501003e+22,6.581912193318120653e+19
6.012024048096192857e-07,6.077554552594051681e+22,6.474012104638183014e+19
6.212424849699400027e-07,6.279102191164666256e+22,6.689812278285660979e+19
6.112224448897796972e-07,6.178336705454501842e+22,6.581912193318121472e+19
6.312625250501003083e-07,6.379851012996508890e+22,6.797712359540537754e+19
6.212424849699400027e-07,6.279102191164668772e+22,6.689812278285660160e+19
6.412825651302606138e-07,6.480583174221178339e+22,6.905612437082481459e+19
6.312625250501003083e-07,6.379851012996509729e+22,6.797712359540533658e+19
6.513026052104209194e-07,6.581298678109033831e+22,7.013512510911226675e+19
6.412825651302606138e-07,6.480583174221178339e+22,6.905612437082477363e+19
6.613226452905812249e-07,6.681997527929630962e+22,7.121412581026499789e+19
6.513026052104209194e-07,6.581298678109032153e+22,7.013512510911221760e+19
6.713426853707415305e-07,6.782679726951740998e+22,7.229312647428032102e+19
6.613226452905812249e-07,6.681997527929631801e+22,7.121412581026498150e+19
6.813627254509019419e-07,6.883345278443328215e+22,7.337212710115563930e+19
6.713426853707415305e-07,6.782679726951740159e+22,7.229312647428032102e+19
6.913827655310622474e-07,6.983994185671560816e+22,7.445112769088821658e+19
6.813627254509019419e-07,6.883345278443327377e+22,7.337212710115563110e+19
7.014028056112225530e-07,7.084626451902822665e+22,7.553012824347534950e+19
6.913827655310622474e-07,6.983994185671559139e+22,7.445112769088820019e+19
7.114228456913828585e-07,7.185242080402695678e+22,7.660912875891435110e+19
7.014028056112225530e-07,7.084626451902820988e+22,7.553012824347534950e+19
7.214428857715431641e-07,7.285841074435953105e+22,7.768812923720258355e+19
7.114228456913828585e-07,7.185242080402692322e+22,7.660912875891436749e+19
7.314629258517034696e-07,7.386423437266599805e+22,7.876712967833735987e+19
7.214428857715431641e-07,7.285841074435953105e+22,7.768812923720261632e+19
7.414829659318638810e-07,7.486989172157829454e+22,7.984613008231592755e+19
7.314629258517034696e-07,7.386423437266600644e+22,7.876712967833735987e+19
7.515030060120241866e-07,7.587538282372040491e+22,8.092513044913571430e+19
7.414829659318638810e-07,7.486989172157832810e+22,7.984613008231594394e+19
7.615230460921844921e-07,7.688070771170845340e+22,8.200413077879390208e+19
7.515030060120241866e-07,7.587538282372045524e+22,8.092513044913571430e+19
7.715430861723447977e-07,7.788586641815056155e+22,8.308313107128791859e+19
7.615230460921844921e-07,7.688070771170845340e+22,8.200413077879395123e+19
7.815631262525051032e-07,7.889085897564689007e+22,8.416213132661504410e+19
7.715430861723447977e-07,7.788586641815056155e+22,8.308313107128790221e+19
7.915831663326654088e-07,7.989568541678981507e+22,8.524113154477252608e+19
7.815631262525051032e-07,7.889085897564687329e+22,8.416213132661501133e+19
8.016032064128257143e-07,8.090034577416355892e+22,8.632013172575784141e+19
7.915831663326654088e-07,7.989568541678976473e+22,8.524113154477254246e+19
8.116232464929861258e-07,8.190484008034459294e+22,8.739913186956813926e+19
8.016032064128257143e-07,8.090034577416349182e+22,8.632013172575777587e+19
8.216432865731464313e-07,8.290916836790135213e+22,8.847813197620079821e+19
8.116232464929861258e-07,8.190484008034455939e+22,8.739913186956812288e+19
8.316633266533067369e-07,8.391333066939443655e+22,8.955713204565319680e+19
8.216432865731464313e-07,8.290916836790135213e+22,8.847813197620079821e+19
8.416833667334670424e-07,8.491732701737651064e+22,9.063613207792258253e+19
8.316633266533067369e-07,8.391333066939443655e+22,8.955713204565318042e+19
8.517034068136273479e-07,8.592115744439216898e+22,9.171513207300623565e+19
8.416833667334670424e-07,8.491732701737647709e+22,9.063613207792253338e+19
8.617234468937876535e-07,8.692482198297832220e+22,9.279413203090155110e+19
8.517034068136273479e-07,8.592115744439213543e+22,9.171513207300623565e+19
8.717434869739480649e-07,8.792832066566379432e+22,9.387313195160585830e+19
8.617234468937876535e-07,8.692482198297833898e+22,9.279413203090153472e+19
8.817635270541083705e-07,8.893165352496957437e+22,9.495213183511638835e+19
8.717434869739480649e-07,8.792832066566381109e+22,9.387313195160580915e+19
8.917835671342686760e-07,8.993482059340873256e+22,9.603113168143047066e+19
8.817635270541083705e-07,8.893165352496957437e+22,9.495213183511637197e+19
9.018036072144289816e-07,9.093782190348636992e+22,9.711013149054548378e+19
8.917835671342686760e-07,8.993482059340871578e+22,9.603113168143043789e+19
9.118236472945892871e-07,9.194065748769971896e+22,9.818913126245870797e+19
9.018036072144289816e-07,9.093782190348636992e+22,9.711013149054550016e+19
9.218436873747495927e-07,9.294332737853827790e+22,9.926813099716743987e+19
9.118236472945892871e-07,9.194065748769975252e+22,9.818913126245870797e+19
9.318637274549100041e-07,9.394583160848327377e+22,1.003471306946691072e+20
9.218436873747495927e-07,9.294332737853824434e+22,9.926813099716743987e+19
9.418837675350703096e-07,9.494817021000835033e+22,1.014261303549608591e+20
9.318637274549100041e-07,9.394583160848325699e+22,1.003471306946690744e+20
9.519038076152306152e-07,9.595034321557916536e+22,1.025051299780400906e+20
9.418837675350703096e-07,9.494817021000833355e+22,1.014261303549608591e+20
9.619238476953910266e-07,9.695235065765345781e+22,1.035841295639041475e+20
9.519038076152306152e-07,9.595034321557911503e+22,1.025051299780400906e+20
9.719438877755512263e-07,9.795419256868101423e+22,1.046631291125503099e+20
9.619238476953910266e-07,9.695235065765342426e+22,1.035841295639041475e+20
9.819639278557116377e-07,9.895586898110388686e+22,1.057421286239759237e+20
9.719438877755512263e-07,9.795419256868099745e+22,1.046631291125502935e+20
9.919839679358718374e-07,9.995737992735610844e+22,1.068211280981782364e+20
9.819639278557116377e-07,9.895586898110388686e+22,1.057421286239758909e+20
1.002004008016032249e-06,1.009587254398640110e+23,1.079001275351546102e+20
9.919839679358718374e-07,9.995737992735609166e+22,1.068211280981782036e+20
1.012024048096192448e-06,1.019599055510457056e+23,1.089791269349023744e+20
1.002004008016032249e-06,1.009587254398640110e+23,1.079001275351545938e+20
1.022044088176352860e-06,1.029609202933118376e+23,1.100581262974188585e+20
1.012024048096192448e-06,1.019599055510456888e+23,1.089791269349023416e+20
1.032064128256513271e-06,1.039617696990647812e+23,1.111371256227013427e+20
1.022044088176352860e-06,1.029609202933117705e+23,1.100581262974188093e+20
1.042084168336673471e-06,1.049624538006993272e+23,1.122161249107470746e+20
1.032064128256513271e-06,1.039617696990647477e+23,1.111371256227013591e+20
1.052104208416833882e-06,1.059629726306022971e+23,1.132951241615535636e+20
1.042084168336673471e-06,1.049624538006992936e+23,1.122161249107470582e+20
1.062124248496994082e-06,1.069633262211526442e+23,1.143741233751179100e+20
1.052104208416833882e-06,1.059629726306022468e+23,1.132951241615534981e+20
1.072144288577154494e-06,1.079635146047213189e+23,1.154531225514376069e+20
1.062124248496994082e-06,1.069633262211525939e+23,1.143741233751178772e+20
1.082164328657314693e-06,1.089635378136716212e+23,1.165321216905098854e+20
1.072144288577154494e-06,1.079635146047213189e+23,1.154531225514376069e+20
1.092184368737475105e-06,1.099633958803589992e+23,1.176111207923320259e+20
1.082164328657314693e-06,1.089635378136716379e+23,1.165321216905098199e+20
1.102204408817635516e-06,1.109630888371308483e+23,1.186901198569014231e+20
1.092184368737475105e-06,1.099633958803590160e+23,1.176111207923320095e+20
1.112224448897795716e-06,1.119626167163267790e+23,1.197691188842153083e+20
1.102204408817635516e-06,1.109630888371308315e+23,1.186901198569014559e+20
1.122244488977956127e-06,1.129619795502785836e+23,1.208481178742711583e+20
1.112224448897795716e-06,1.119626167163267286e+23,1.197691188842153083e+20
1.132264529058116327e-06,1.139611773713101357e+23,1.219271168270661386e+20
1.122244488977956127e-06,1.129619795502785500e+23,1.208481178742711419e+20
1.142284569138276738e-06,1.149602102117376585e+23,1.230061157425975132e+20
1.132264529058116327e-06,1.139611773713100854e+23,1.219271168270660895e+20
1.152304609218436938e-06,1.159590781038692045e+23,1.240851146208627589e+20
1.142284569138276738e-06,1.149602102117376585e+23,1.230061157425975624e+20
1.162324649298597349e-06,1.169577810800052430e+23,1.251641134618591068e+20
1.152304609218436938e-06,1.159590781038692212e+23,1.240851146208627917e+20
1.172344689378757761e-06,1.179563191724383918e+23,1.262431122655839519e+20
1.162324649298597349e-06,1.169577810800052263e+23,1.251641134618591232e+20
1.182364729458917960e-06,1.189546924134531145e+23,1.273221110320345416e+20
1.172344689378757761e-06,1.179563191724383079e+23,1.262431122655839683e+20
1.192384769539078372e-06,1.199529008353264093e+23,1.284011097612081234e+20
1.182364729458917960e-06,1.189546924134530978e+23,1.273221110320344924e+20
1.202404809619238571e-06,1.209509444703272881e+23,1.294801084531021087e+20
1.192384769539078372e-06,1.199529008353264429e+23,1.284011097612081398e+20
1.212424849699398983e-06,1.219488233507169281e+23,1.305591071077138760e+20
1.202404809619238571e-06,1.209509444703273217e+23,1.294801084531020923e+20
1.222444889779559394e-06,1.229465375087487552e+23,1.316381057250405745e+20
1.212424849699398983e-06,1.219488233507169281e+23,1.305591071077138924e+20
1.232464929859719594e-06,1.239440869766680921e+23,1.327171043050796974e+20
1.222444889779559394e-06,1.229465375087487552e+23,1.316381057250406236e+20
1.242484969939880005e-06,1.249414717867127619e+23,1.337961028478283940e+20
1.232464929859719594e-06,1.239440869766681088e+23,1.327171043050796646e+20
1.252505010020040205e-06,1.259386919711126858e+23,1.348751013532840755e+20
1.242484969939880005e-06,1.249414717867127787e+23,1.337961028478284431e+20
1.262525050100200617e-06,1.269357475620897990e+23,1.359540998214440223e+20
1.252505010020040205e-06,1.259386919711126355e+23,1.348751013532841083e+20
1.272545090180360816e-06,1.279326385918583190e+23,1.370330982523056128e+20
1.262525050100200617e-06,1.269357475620897990e+23,1.359540998214440878e+20
1.282565130260521228e-06,1.289293650926247965e+23,1.381120966458661274e+20
1.272545090180360816e-06,1.279326385918583526e+23,1.370330982523056128e+20
1.292585170340681639e-06,1.299259270965877119e+23,1.391910950021228134e+20
1.282565130260521228e-06,1.289293650926248133e+23,1.381120966458661274e+20
1.302605210420841839e-06,1.309223246359378285e+23,1.402700933210730988e+20
1.292585170340681639e-06,1.299259270965877790e+23,1.391910950021228298e+20
1.312625250501002250e-06,1.319185577428582253e+23,1.413490916027142144e+20
1.302605210420841839e-06,1.309223246359378117e+23,1.402700933210730496e+20
1.322645290581162450e-06,1.329146264495239956e+23,1.424280898470435389e+20
1.312625250501002250e-06,1.319185577428582253e+23,1.413490916027142636e+20
1.332665330661322861e-06,1.339105307881024646e+23,1.435070880540582871e+20
1.322645290581162450e-06,1.329146264495239452e+23,1.424280898470435881e+20
1.342685370741483061e-06,1.349062707907532402e+23,1.445860862237559685e+20
1.332665330661322861e-06,1.339105307881024478e+23,1.435070880540583526e+20
1.352705410821643472e-06,1.359018464896279443e+23,1.456650843561337160e+20
1.342685370741483061e-06,1.349062707907532738e+23,1.445860862237560013e+20
1.362725450901803884e-06,1.368972579168707664e+23,1.467440824511889244e+20
1.352705410821643472e-06,1.359018464896279946e+23,1.456650843561337160e+20
1.372745490981964083e-06,1.378925051046177758e+23,1.478230805089189560e+20
1.362725450901803884e-06,1.368972579168707831e+23,1.467440824511888916e+20
1.382765531062124495e-06,1.388875880849971400e+23,1.489020785293209108e+20
1.372745490981964083e-06,1.378925051046177255e+23,1.478230805089188905e+20
1.392785571142284695e-06,1.398825068901295939e+23,1.499810765123924132e+20
1.382765531062124495e-06,1.388875880849971400e+23,1.489020785293209108e+20
1.402805611222445106e-06,1.408772615521280039e+23,1.510600744581305139e+20
1.392785571142284695e-06,1.398825068901295771e+23,1.499810765123923804e+20
1.412825651302605517e-06,1.418718521030972172e+23,1.521390723665326572e+20
