x,t=0.1s,t=30000000.0s
1.002004008016032209e-08,4.700118895175343800e+21,4.982282266001626112e+18
0.000000000000000000e+00,4.408414663395310500e+15,3.326866791534422398e+09
2.004008016032064418e-08,9.399570961104942137e+21,9.964564488741595136e+18
1.002004008016032209e-08,4.700118895175345373e+21,4.982282266001626112e+18
3.006012024048096958e-08,1.409836070777631696e+22,1.494684667153436672e+19
2.004008016032064418e-08,9.399570961104940040e+21,9.964564488741593088e+18
4.008016032064128836e-08,1.879648823608682427e+22,1.992912881436755558e+19
3.006012024048096958e-08,1.409836070777630858e+22,1.494684667153436877e+19
5.010020040080160715e-08,2.349395364709216446e+22,2.491141091722874880e+19
4.008016032064128836e-08,1.879648823608681379e+22,1.992912881436755968e+19
6.012024048096193916e-08,2.819075704178291088e+22,2.989369298010555187e+19
5.010020040080160715e-08,2.349395364709216446e+22,2.491141091722874470e+19
7.014028056112225794e-08,3.288689852114443803e+22,3.487597500298558669e+19
6.012024048096193916e-08,2.819075704178291088e+22,2.989369298010555597e+19
8.016032064128257673e-08,3.758237818614079449e+22,3.985825698585637683e+19
7.014028056112225794e-08,3.288689852114442545e+22,3.487597500298559078e+19
9.018036072144289551e-08,4.227719613771911738e+22,4.484053892870564250e+19
8.016032064128257673e-08,3.758237818614079449e+22,3.985825698585640141e+19
1.002004008016032143e-07,4.697135247680833638e+22,4.982282083152089088e+19
9.018036072144289551e-08,4.227719613771910899e+22,4.484053892870565888e+19
1.102204408817635463e-07,5.166484730431974828e+22,5.480510269428976845e+19
1.002004008016032143e-07,4.697135247680832799e+22,4.982282083152090726e+19
1.202404809619238783e-07,5.635768072114658922e+22,5.978738451699986432e+19
1.102204408817635463e-07,5.166484730431973150e+22,5.480510269428977664e+19
1.302605210420841839e-07,6.104985282816427793e+22,6.476966629963875942e+19
1.202404809619238783e-07,5.635768072114656405e+22,5.978738451699988070e+19
1.402805611222445159e-07,6.574136372623045768e+22,6.975194804219412480e+19
1.302605210420841839e-07,6.104985282816427793e+22,6.476966629963875123e+19
1.503006012024048214e-07,7.043221351618487045e+22,7.473422974465345126e+19
1.402805611222445159e-07,6.574136372623048285e+22,6.975194804219409203e+19
1.603206412825651535e-07,7.512240229884947438e+22,7.971651140700438528e+19
1.503006012024048214e-07,7.043221351618485368e+22,7.473422974465338573e+19
1.703406813627254855e-07,7.981193017502816692e+22,8.469879302923460608e+19
1.603206412825651535e-07,7.512240229884943244e+22,7.971651140700436890e+19
1.803607214428857910e-07,8.450079724550724623e+22,8.968107461133159629e+19
1.703406813627254855e-07,7.981193017502809981e+22,8.469879302923457331e+19
1.903807615230461230e-07,8.918900361105505046e+22,9.466335615328301875e+19
1.803607214428857910e-07,8.450079724550717912e+22,8.968107461133156352e+19
2.004008016032064286e-07,9.387654937242213391e+22,9.964563765507647078e+19
1.903807615230461230e-07,8.918900361105501690e+22,9.466335615328296960e+19
2.104208416833667606e-07,9.856343463034121670e+22,1.046279191166995005e+20
2.004008016032064286e-07,9.387654937242205002e+22,9.964563765507645440e+19
2.204408817635270926e-07,1.032496594855271512e+23,1.096102005381399020e+20
2.104208416833667606e-07,9.856343463034121670e+22,1.046279191166994678e+20
2.304609218436873982e-07,1.079352240386769724e+23,1.145924819193849446e+20
2.204408817635270926e-07,1.032496594855271177e+23,1.096102005381397709e+20
2.404809619238477567e-07,1.126201283904700657e+23,1.195747632604224881e+20
2.304609218436873982e-07,1.079352240386770395e+23,1.145924819193849774e+20
2.505010020040080622e-07,1.173043726415676467e+23,1.245570445612400640e+20
2.404809619238477567e-07,1.126201283904699651e+23,1.195747632604225208e+20
