bz,7.32706959879405e-07,0.000244235653293135,0.554414932975416
TES,7.77525192087122e-07,0.000259175064029041,0.588327395345922
FW,1.51527753541467e-08,5.05092511804892e-06,0.011465600017971
div,1.55375837629198e-08,5.17919458763994e-06,0.0117567717139427
HX,3.88712080450147e-08,1.29570693483382e-05,0.0294125474207278
DS,2.47940093544038e-06,0.000826466978480126,1.87608004114989
Vacuum_pumps,1.710945576341e-05,0.00570315192113668,12.9461548609803
Fuel_clean_up,2.23228381550007e-05,0.00744094605166691,16.8909475372839
ISS,2.48124501608291e-05,0.00827081672027636,18.7747539550273
