x,t=0.1s,t=30000000.0s
1.002004008016032209e-08,3.277295784702262477e+19,7.948895136752067584e+18
0.000000000000000000e+00,2.561475790097827328e+18,1.287267869567870483e+11
2.004008016032064418e-08,5.919936676201913549e+19,1.587141419211727872e+19
1.002004008016032209e-08,3.277295784702263706e+19,7.948895136752066560e+18
3.006012024048096958e-08,8.248479238526261658e+19,2.374423706740078592e+19
2.004008016032064418e-08,5.919936676201916006e+19,1.587141419211727258e+19
4.008016032064128836e-08,1.031179043652888166e+20,3.154716832729891635e+19
3.006012024048096958e-08,8.248479238526264934e+19,2.374423706740078182e+19
5.010020040080160715e-08,1.214819563529965240e+20,3.926287642508663194e+19
4.008016032064128836e-08,1.031179043652888003e+20,3.154716832729893683e+19
6.012024048096193916e-08,1.378851227185640079e+20,4.687661809702397542e+19
5.010020040080160715e-08,1.214819563529965076e+20,3.926287642508665651e+19
7.014028056112225794e-08,1.525800729093525340e+20,5.437596454223230566e+19
6.012024048096193916e-08,1.378851227185641062e+20,4.687661809702397542e+19
8.016032064128257673e-08,1.657772050330755727e+20,6.175053991022979482e+19
7.014028056112225794e-08,1.525800729093525668e+20,5.437596454223230566e+19
9.018036072144289551e-08,1.776539396784160440e+20,6.899177814547605094e+19
8.016032064128257673e-08,1.657772050330754744e+20,6.175053991022980301e+19
1.002004008016032143e-07,1.883614532779384177e+20,7.609270113692934144e+19
9.018036072144289551e-08,1.776539396784159785e+20,6.899177814547607552e+19
1.102204408817635463e-07,1.980296855361403617e+20,8.304771904595515802e+19
1.002004008016032143e-07,1.883614532779383849e+20,7.609270113692932506e+19
1.202404809619238783e-07,2.067711468170703995e+20,8.985245237230298726e+19
1.102204408817635463e-07,1.980296855361403617e+20,8.304771904595515802e+19
1.302605210420841839e-07,2.146838688111020933e+20,9.650357453940046234e+19
1.202404809619238783e-07,2.067711468170703667e+20,8.985245237230300365e+19
1.402805611222445159e-07,2.218537294243921265e+20,1.029986733670560563e+20
1.302605210420841839e-07,2.146838688111020605e+20,9.650357453940047872e+19
1.503006012024048214e-07,2.283563113496353833e+20,1.093361296270911570e+20
1.402805611222445159e-07,2.218537294243921920e+20,1.029986733670560399e+20
1.603206412825651535e-07,2.342584069612062310e+20,1.155150108573115351e+20
1.503006012024048214e-07,2.283563113496353833e+20,1.093361296270911406e+20
1.703406813627254855e-07,2.396192507300883988e+20,1.215349786808544297e+20
1.603206412825651535e-07,2.342584069612062638e+20,1.155150108573116170e+20
1.803607214428857910e-07,2.444915387479865098e+20,1.273962080005110006e+20
1.703406813627254855e-07,2.396192507300883661e+20,1.215349786808544297e+20
1.903807615230461230e-07,2.489222798046033019e+20,1.330993165844510638e+20
