x,t=0.1s,t=30000000.0s
1.002004008016032209e-08,8.443043557659241677e+19,2.221434888039220838e+19
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.004008016032064418e-08,1.582829784158106747e+20,4.435499060058837811e+19
1.002004008016032209e-08,8.443043557659238400e+19,2.221434888039220838e+19
3.006012024048096958e-08,2.233576139379550454e+20,6.635675330338095923e+19
2.004008016032064418e-08,1.582829784158106747e+20,4.435499060058836173e+19
4.008016032064128836e-08,2.810199896387608248e+20,8.816319777570786509e+19
3.006012024048096958e-08,2.233576139379550126e+20,6.635675330338095104e+19
5.010020040080160715e-08,3.323411557616245146e+20,1.097258883241720873e+20
4.008016032064128836e-08,2.810199896387607921e+20,8.816319777570781594e+19
6.012024048096193916e-08,3.781823450063435858e+20,1.310036225627149926e+20
5.010020040080160715e-08,3.323411557616244490e+20,1.097258883241720709e+20
7.014028056112225794e-08,4.192496751037039247e+20,1.519616661891123773e+20
6.012024048096193916e-08,3.781823450063436513e+20,1.310036225627150254e+20
8.016032064128257673e-08,4.561311315483592622e+20,1.725710221560977818e+20
7.014028056112225794e-08,4.192496751037039247e+20,1.519616661891124101e+20
9.018036072144289551e-08,4.893225401993244836e+20,1.928077511429481431e+20
8.016032064128257673e-08,4.561311315483593933e+20,1.725710221560978145e+20
1.002004008016032143e-07,5.192463844149895496e+20,2.126523515662324531e+20
9.018036072144289551e-08,4.893225401993244180e+20,1.928077511429480776e+20
1.102204408817635463e-07,5.462657988739444900e+20,2.320892015704832082e+20
1.002004008016032143e-07,5.192463844149896151e+20,2.126523515662324859e+20
1.202404809619238783e-07,5.706952097537431962e+20,2.511060617684416266e+20
1.102204408817635463e-07,5.462657988739444900e+20,2.320892015704832082e+20
1.302605210420841839e-07,5.928085807100741550e+20,2.696936353249853440e+20
1.202404809619238783e-07,5.706952097537429996e+20,2.511060617684416266e+20
1.402805611222445159e-07,6.128459100529878630e+20,2.878451808242123080e+20
1.302605210420841839e-07,5.928085807100740239e+20,2.696936353249853112e+20
1.503006012024048214e-07,6.310184247442387763e+20,3.055561728768671744e+20
1.402805611222445159e-07,6.128459100529877320e+20,2.878451808242122752e+20
1.603206412825651535e-07,6.475127860089250120e+20,3.228240053690921124e+20
1.503006012024048214e-07,6.310184247442390385e+20,3.055561728768671744e+20
1.703406813627254855e-07,6.624945334706508923e+20,3.396477324536419451e+20
1.603206412825651535e-07,6.475127860089250120e+20,3.228240053690921779e+20
1.803607214428857910e-07,6.761109343391941919e+20,3.560278427272192983e+20
1.703406813627254855e-07,6.624945334706507612e+20,3.396477324536419451e+20
1.903807615230461230e-07,6.884933618541668598e+20,3.719660624479091425e+20
1.803607214428857910e-07,6.761109343391940608e+20,3.560278427272192983e+20
2.004008016032064286e-07,6.997592969788325888e+20,3.874651840774682706e+20
1.903807615230461230e-07,6.884933618541668598e+20,3.719660624479092081e+20
2.104208416833667606e-07,7.100140254226082693e+20,4.025289168557239828e+20
2.004008016032064286e-07,6.997592969788323267e+20,3.874651840774682051e+20
2.204408817635270926e-07,7.193520859351239885e+20,4.171617565120476611e+20
2.104208416833667606e-07,7.100140254226080072e+20,4.025289168557239173e+20
2.304609218436873982e-07,7.278585137732835082e+20,4.313688715834221527e+20
2.204408817635270926e-07,7.193520859351238574e+20,4.171617565120475955e+20
2.404809619238477567e-07,7.356099141450019635e+20,4.451560041366819308e+20
2.304609218436873982e-07,7.278585137732832461e+20,4.313688715834220872e+20
2.505010020040080622e-07,7.426753934809911788e+20,4.585293829839353283e+20
2.404809619238477567e-07,7.356099141450015703e+20,4.451560041366820618e+20
2.605210420841683677e-07,7.491173710170719519e+20,4.714956477366324429e+20
2.505010020040080622e-07,7.426753934809909166e+20,4.585293829839353283e+20
2.705410821643286733e-07,7.549922889828706550e+20,4.840617822678704456e+20
2.605210420841683677e-07,7.491173710170719519e+20,4.714956477366322463e+20
2.805611222444890318e-07,7.603512363983589868e+20,4.962350563474521457e+20
2.705410821643286733e-07,7.549922889828709171e+20,4.840617822678703800e+20
2.905811623246493373e-07,7.652404988653917962e+20,5.080229743830541926e+20
2.805611222444890318e-07,7.603512363983588557e+20,4.962350563474522767e+20
3.006012024048096429e-07,7.697020446503421870e+20,5.194332303468148163e+20
2.905811623246493373e-07,7.652404988653915341e+20,5.080229743830541926e+20
3.106212424849700014e-07,7.737739556689214177e+20,5.304736680924855665e+20
3.006012024048096429e-07,7.697020446503420559e+20,5.194332303468146852e+20
3.206412825651303069e-07,7.774908106169702154e+20,5.411522463767477617e+20
3.106212424849700014e-07,7.737739556689214177e+20,5.304736680924855009e+20
3.306613226452906125e-07,7.808840263741602529e+20,5.514770079916157829e+20
3.206412825651303069e-07,7.774908106169702154e+20,5.411522463767478927e+20
3.406813627254509709e-07,7.839821628895834931e+20,5.614560524951798415e+20
3.306613226452906125e-07,7.808840263741602529e+20,5.514770079916158484e+20
3.507014028056112765e-07,7.868111959992487117e+20,5.710975120970620600e+20
3.406813627254509709e-07,7.839821628895830999e+20,5.614560524951798415e+20
3.607214428857715820e-07,7.893947619944816968e+20,5.804095303144251064e+20
3.507014028056112765e-07,7.868111959992483185e+20,5.710975120970620600e+20
3.707414829659319405e-07,7.917543772327660749e+20,5.894002430655953633e+20
3.607214428857715820e-07,7.893947619944815657e+20,5.804095303144250409e+20
3.807615230460922461e-07,7.939096356394215670e+20,5.980777619124514980e+20
3.707414829659319405e-07,7.917543772327658127e+20,5.894002430655952323e+20
3.907815631262525516e-07,7.958783865744566518e+20,6.064501592007540736e+20
3.807615230460922461e-07,7.939096356394215670e+20,5.980777619124514980e+20
4.008016032064128572e-07,7.976768952216318116e+20,6.145254548803431956e+20
3.907815631262525516e-07,7.958783865744561275e+20,6.064501592007539425e+20
4.108216432865732157e-07,7.993199873865526804e+20,6.223116048154409042e+20
4.008016032064128572e-07,7.976768952216318116e+20,6.145254548803431956e+20
4.208416833667335212e-07,8.008211803594101883e+20,6.298164904196942070e+20
4.108216432865732157e-07,7.993199873865525494e+20,6.223116048154407731e+20
4.308617234468938267e-07,8.021928012994478080e+20,6.370479094717124444e+20
4.208416833667335212e-07,8.008211803594101883e+20,6.298164904196942070e+20
4.408817635270541852e-07,8.034460944270655488e+20,6.440135679850939679e+20
4.308617234468938267e-07,8.021928012994475459e+20,6.370479094717125755e+20
4.509018036072144908e-07,8.045913181613521633e+20,6.507210730227349586e+20
4.408817635270541852e-07,8.034460944270651556e+20,6.440135679850942300e+20
4.609218436873747963e-07,8.056378332122443940e+20,6.571779263588779950e+20
4.509018036072144908e-07,8.045913181613521633e+20,6.507210730227348275e+20
4.709418837675351548e-07,8.065941825244632187e+20,6.633915189042144870e+20
4.609218436873747963e-07,8.056378332122447872e+20,6.571779263588781261e+20
4.809619238476955133e-07,8.074681638725002199e+20,6.693691258196110868e+20
