x,t=0.1s,t=30000000.0s
1.002004008016032209e-08,5.752263199215782461e+21,1.513700929106880758e+21
0.000000000000000000e+00,1.814497080228030400e+17,1.194795800945976000e+16
2.004008016032064418e-08,1.078198250343002171e+22,3.022224878743194173e+21
1.002004008016032209e-08,5.752263199215780364e+21,1.513700929106881020e+21
3.006012024048096958e-08,1.521258411239872974e+22,4.521145431147463311e+21
2.004008016032064418e-08,1.078198250343001542e+22,3.022224878743194173e+21
4.008016032064128836e-08,1.913749878354207362e+22,6.006620728161966490e+21
3.006012024048096958e-08,1.521258411239872555e+22,4.521145431147461738e+21
5.010020040080160715e-08,2.262997798855719990e+22,7.475355451802909671e+21
4.008016032064128836e-08,1.913749878354206104e+22,6.006620728161967538e+21
6.012024048096193916e-08,2.574889357319157160e+22,8.924548082738958172e+21
5.010020040080160715e-08,2.262997798855719990e+22,7.475355451802908623e+21
7.014028056112225794e-08,2.854249285022551900e+22,1.035183853015900828e+22
6.012024048096193916e-08,2.574889357319157160e+22,8.924548082738960269e+21
8.016032064128257673e-08,3.105093359450402377e+22,1.175525813602792296e+22
7.014028056112225794e-08,2.854249285022553158e+22,1.035183853015901248e+22
9.018036072144289551e-08,3.330806513464600271e+22,1.313318320437215206e+22
8.016032064128257673e-08,3.105093359450402796e+22,1.175525813602792296e+22
1.002004008016032143e-07,3.534271827582016238e+22,1.448429261446590339e+22
9.018036072144289551e-08,3.330806513464600691e+22,1.313318320437214577e+22
1.102204408817635463e-07,3.717966445937951978e+22,1.580752968138052600e+22
1.002004008016032143e-07,3.534271827582016658e+22,1.448429261446590130e+22
1.202404809619238783e-07,3.884034486102905376e+22,1.710206817710288929e+22
1.102204408817635463e-07,3.717966445937951559e+22,1.580752968138052600e+22
1.302605210420841839e-07,4.034343528110413683e+22,1.836728227729960967e+22
1.202404809619238783e-07,3.884034486102902859e+22,1.710206817710288929e+22
1.402805611222445159e-07,4.170529109772753227e+22,1.960272012034133354e+22
1.302605210420841839e-07,4.034343528110413683e+22,1.836728227729960967e+22
1.503006012024048214e-07,4.294030285888659495e+22,2.080808063260356195e+22
1.402805611222445159e-07,4.170529109772750710e+22,1.960272012034133354e+22
1.603206412825651535e-07,4.406118411024976367e+22,2.198319327051075132e+22
1.503006012024048214e-07,4.294030285888658656e+22,2.080808063260355356e+22
1.703406813627254855e-07,4.507920702618196142e+22,2.312800034370060760e+22
1.603206412825651535e-07,4.406118411024975528e+22,2.198319327051073874e+22
1.803607214428857910e-07,4.600439726807099376e+22,2.424254160727839447e+22
1.703406813627254855e-07,4.507920702618194464e+22,2.312800034370059502e+22
1.903807615230461230e-07,4.684569658979581428e+22,2.532694083931761698e+22
1.803607214428857910e-07,4.600439726807096859e+22,2.424254160727838609e+22
2.004008016032064286e-07,4.761109963720300377e+22,2.638139414931887777e+22
1.903807615230461230e-07,4.684569658979581428e+22,2.532694083931760440e+22
2.104208416833667606e-07,4.830776988464693484e+22,2.740615979230279657e+22
2.004008016032064286e-07,4.761109963720301216e+22,2.638139414931887358e+22
2.204408817635270926e-07,4.894213854447716532e+22,2.840154929046405671e+22
2.104208416833667606e-07,4.830776988464692645e+22,2.740615979230280496e+22
2.304609218436873982e-07,4.951998945916372596e+22,2.936791968928348347e+22
2.204408817635270926e-07,4.894213854447714855e+22,2.840154929046405251e+22
2.404809619238477567e-07,5.004653236157071911e+22,3.030566679745901730e+22
2.304609218436873982e-07,4.951998945916372596e+22,2.936791968928347508e+22
2.505010020040080622e-07,5.052646641194714844e+22,3.121521927996694541e+22
2.404809619238477567e-07,5.004653236157072749e+22,3.030566679745900052e+22
2.605210420841683677e-07,5.096403555192827963e+22,3.209703349111809376e+22
2.505010020040080622e-07,5.052646641194716522e+22,3.121521927996694541e+22
2.705410821643286733e-07,5.136307692869598681e+22,3.295158894981169755e+22
2.605210420841683677e-07,5.096403555192829641e+22,3.209703349111808957e+22
2.805611222444890318e-07,5.172706341652927191e+22,3.377938437252661117e+22
2.705410821643286733e-07,5.136307692869600359e+22,3.295158894981170174e+22
2.905811623246493373e-07,5.205914108372585965e+22,3.458093419114160508e+22
2.805611222444890318e-07,5.172706341652926353e+22,3.377938437252660697e+22
3.006012024048096429e-07,5.236216230952622149e+22,3.535676549265956117e+22
2.905811623246493373e-07,5.205914108372585965e+22,3.458093419114160508e+22
3.106212424849700014e-07,5.263871514018146419e+22,3.610741532651833157e+22
3.006012024048096429e-07,5.236216230952624665e+22,3.535676549265956536e+22
3.206412825651303069e-07,5.289114937960944999e+22,3.683342833258759140e+22
3.106212424849700014e-07,5.263871514018145580e+22,3.610741532651831480e+22
3.306613226452906125e-07,5.312159983356955381e+22,3.753535464933360979e+22
3.206412825651303069e-07,5.289114937960944999e+22,3.683342833258759140e+22
3.406813627254509709e-07,5.333200706340831783e+22,3.821374806712653971e+22
3.306613226452906125e-07,5.312159983356956220e+22,3.753535464933362657e+22
3.507014028056112765e-07,5.352413595345900012e+22,3.886916439638942941e+22
3.406813627254509709e-07,5.333200706340830105e+22,3.821374806712653133e+22
3.607214428857715820e-07,5.369959235297598662e+22,3.950216002435653252e+22
3.507014028056112765e-07,5.352413595345899173e+22,3.886916439638941263e+22
3.707414829659319405e-07,5.385983801738583553e+22,4.011329063770643445e+22
3.607214428857715820e-07,5.369959235297597823e+22,3.950216002435650735e+22
3.807615230460922461e-07,5.400620404331578917e+22,4.070311009135241252e+22
3.707414829659319405e-07,5.385983801738581875e+22,4.011329063770642606e+22
3.907815631262525516e-07,5.413990296627255758e+22,4.127216940626852446e+22
3.807615230460922461e-07,5.400620404331579756e+22,4.070311009135240413e+22
4.008016032064128572e-07,5.426203966814662374e+22,4.182101588147095313e+22
3.907815631262525516e-07,5.413990296627255758e+22,4.127216940626850768e+22
4.108216432865732157e-07,5.437362122324401193e+22,4.235019230720639684e+22
4.008016032064128572e-07,5.426203966814664052e+22,4.182101588147096991e+22
4.208416833667335212e-07,5.447556579574575582e+22,4.286023626806787257e+22
4.108216432865732157e-07,5.437362122324400354e+22,4.235019230720639684e+22
4.308617234468938267e-07,5.456871068793103293e+22,4.335167952620044367e+22
4.208416833667335212e-07,5.447556579574573066e+22,4.286023626806786418e+22
4.408817635270541852e-07,5.465381962680762997e+22,4.382504747600671094e+22
4.308617234468938267e-07,5.456871068793101615e+22,4.335167952620044367e+22
4.509018036072144908e-07,5.473158936668003946e+22,4.428085866283913760e+22
4.408817635270541852e-07,5.465381962680762158e+22,4.382504747600668577e+22
4.609218436873747963e-07,5.480265567640600392e+22,4.471962435910213671e+22
4.509018036072144908e-07,5.473158936668003107e+22,4.428085866283911243e+22
4.709418837675351548e-07,5.486759877244716528e+22,4.514184819199424489e+22
4.609218436873747963e-07,5.480265567640601231e+22,4.471962435910211994e+22
4.809619238476955133e-07,5.492694825214008938e+22,4.554802581782326883e+22
