x,t=0.1s,t=30000000.0s
1.002004008016032209e-08,6.623482377627314736e+22,3.591593752003381166e+20
0.000000000000000000e+00,9.444581442007146496e+18,2.764596078372069062e+14
2.004008016032064418e-08,1.322598639146877458e+23,7.183151564231692780e+20
1.002004008016032209e-08,6.623482377627312220e+22,3.591593752003382477e+20
3.006012024048096958e-08,1.980855152544480011e+23,1.077467620138017096e+21
2.004008016032064418e-08,1.322598639146877290e+23,7.183151564231690158e+20
4.008016032064128836e-08,2.637126905071402169e+23,1.436616766352729571e+21
3.006012024048096958e-08,1.980855152544480011e+23,1.077467620138016965e+21
5.010020040080160715e-08,3.291423050688441384e+23,1.795762595075712614e+21
4.008016032064128836e-08,2.637126905071400827e+23,1.436616766352729571e+21
6.012024048096193916e-08,3.943752663043613141e+23,2.154905106315223237e+21
5.010020040080160715e-08,3.291423050688440041e+23,1.795762595075711828e+21
7.014028056112225794e-08,4.594124764756132883e+23,2.514044300079558296e+21
6.012024048096193916e-08,3.943752663043612470e+23,2.154905106315223499e+21
8.016032064128257673e-08,5.242548320152183804e+23,2.873180176377009144e+21
7.014028056112225794e-08,4.594124764756130870e+23,2.514044300079557247e+21
9.018036072144289551e-08,5.889032237783665523e+23,3.232312735215863202e+21
8.016032064128257673e-08,5.242548320152183133e+23,2.873180176377007047e+21
1.002004008016032143e-07,6.533585370321305102e+23,3.591441976604418376e+21
9.018036072144289551e-08,5.889032237783669549e+23,3.232312735215863726e+21
1.102204408817635463e-07,7.176216515145460666e+23,3.950567900550970474e+21
1.002004008016032143e-07,6.533585370321302418e+23,3.591441976604419949e+21
1.202404809619238783e-07,7.816934414744776239e+23,4.309690507063817404e+21
1.102204408817635463e-07,7.176216515145463350e+23,3.950567900550970474e+21
1.302605210420841839e-07,8.455747757160884003e+23,4.668809796151250256e+21
1.202404809619238783e-07,7.816934414744777581e+23,4.309690507063816356e+21
1.402805611222445159e-07,9.092665176415514636e+23,5.027925767821573751e+21
1.302605210420841839e-07,8.455747757160879977e+23,4.668809796151249732e+21
1.503006012024048214e-07,9.727695252937152649e+23,5.387038422083088417e+21
1.402805611222445159e-07,9.092665176415510609e+23,5.027925767821571654e+21
1.603206412825651535e-07,1.036084651398258206e+24,5.746147758944087441e+21
1.503006012024048214e-07,9.727695252937145938e+23,5.387038422083085271e+21
1.703406813627254855e-07,1.099212743405480014e+24,6.105253778412880790e+21
1.603206412825651535e-07,1.036084651398258206e+24,5.746147758944084296e+21
1.803607214428857910e-07,1.162154643531673415e+24,6.464356480497775280e+21
1.703406813627254855e-07,1.099212743405479746e+24,6.105253778412877644e+21
1.903807615230461230e-07,1.224911188800123489e+24,6.823455865207067247e+21
1.803607214428857910e-07,1.162154643531673952e+24,6.464356480497771086e+21
2.004008016032064286e-07,1.287483211081703840e+24,7.182551932549069799e+21
1.903807615230461230e-07,1.224911188800124026e+24,6.823455865207067247e+21
2.104208416833667606e-07,1.349871537135098016e+24,7.541644682532085563e+21
2.004008016032064286e-07,1.287483211081704645e+24,7.182551932549072945e+21
2.204408817635270926e-07,1.412076988646634266e+24,7.900734115164439183e+21
2.104208416833667606e-07,1.349871537135097211e+24,7.541644682532083466e+21
2.304609218436873982e-07,1.474100382269756016e+24,8.259820230454418604e+21
2.204408817635270926e-07,1.412076988646633998e+24,7.900734115164434989e+21
2.404809619238477567e-07,1.535942529664110903e+24,8.618903028410354762e+21
2.304609218436873982e-07,1.474100382269755747e+24,8.259820230454421750e+21
2.505010020040080622e-07,1.597604237534270715e+24,8.977982509040542941e+21
2.404809619238477567e-07,1.535942529664109561e+24,8.618903028410350567e+21
2.605210420841683677e-07,1.659086307668110944e+24,9.337058672353316176e+21
2.505010020040080622e-07,1.597604237534271520e+24,8.977982509040542941e+21
2.705410821643286733e-07,1.720389536974798972e+24,9.696131518356973945e+21
2.605210420841683677e-07,1.659086307668111749e+24,9.337058672353313030e+21
2.805611222444890318e-07,1.781514717522444824e+24,1.005520104705985452e+22
2.705410821643286733e-07,1.720389536974798703e+24,9.696131518356971848e+21
2.905811623246493373e-07,1.842462636575406988e+24,1.041426725847024481e+22
2.805611222444890318e-07,1.781514717522444019e+24,1.005520104705984614e+22
3.006012024048096429e-07,1.903234076631239871e+24,1.077333015259648937e+22
2.905811623246493373e-07,1.842462636575406988e+24,1.041426725847024691e+22
3.106212424849700014e-07,1.963829815457296314e+24,1.113238972944690971e+22
3.006012024048096429e-07,1.903234076631239334e+24,1.077333015259648937e+22
3.206412825651303069e-07,2.024250626126994834e+24,1.149144598902981263e+22
3.106212424849700014e-07,1.963829815457295240e+24,1.113238972944690551e+22
3.306613226452906125e-07,2.084497277055763667e+24,1.185049893135352804e+22
3.206412825651303069e-07,2.024250626126994834e+24,1.149144598902980634e+22
3.406813627254509709e-07,2.144570532036621892e+24,1.220954855642637743e+22
3.306613226452906125e-07,2.084497277055765009e+24,1.185049893135353014e+22
3.507014028056112765e-07,2.204471150275458285e+24,1.256859486425669698e+22
3.406813627254509709e-07,2.144570532036622697e+24,1.220954855642637743e+22
3.607214428857715820e-07,2.264199886425981354e+24,1.292763785485281028e+22
3.507014028056112765e-07,2.204471150275458822e+24,1.256859486425670117e+22
3.707414829659319405e-07,2.323757490624324692e+24,1.328667752822303883e+22
3.607214428857715820e-07,2.264199886425980817e+24,1.292763785485281867e+22
3.807615230460922461e-07,2.383144708523373699e+24,1.364571388437572511e+22
3.707414829659319405e-07,2.323757490624323350e+24,1.328667752822304932e+22
3.907815631262525516e-07,2.442362281326737699e+24,1.400474692331919062e+22
3.807615230460922461e-07,2.383144708523372357e+24,1.364571388437572931e+22
4.008016032064128572e-07,2.501410945822438858e+24,1.436377664506176314e+22
3.907815631262525516e-07,2.442362281326734477e+24,1.400474692331918852e+22
4.108216432865732157e-07,2.560291434416275760e+24,1.472280304961179143e+22
4.008016032064128572e-07,2.501410945822435637e+24,1.436377664506176943e+22
4.208416833667335212e-07,2.619004475164891701e+24,1.508182613697760330e+22
4.108216432865732157e-07,2.560291434416273076e+24,1.472280304961180402e+22
